line,scenario,year,utilization_rate,congestion_rate
88,DE,2040,0.9874317971930128,0.9151785714285715
88,DE,2050,0.9885108475768546,0.918154761904762
88,GA,2040,0.9908219505042267,0.9241071428571429
88,GA,2050,0.9902279178539968,0.9211309523809524
88,NT,2025,0.9913915896223184,0.9375
88,NT,2030,0.9894149068748372,0.9136904761904762
88,NT,2040,0.9878752698128128,0.9136904761904762
89,DE,2040,0.747520147330922,0.2708333333333333
89,DE,2050,0.7462140675865601,0.27976190476190477
89,GA,2040,0.75445091131922,0.2633928571428572
89,GA,2050,0.7417419020381335,0.2529761904761905
89,NT,2025,0.761446802064521,0.14583333333333334
89,NT,2030,0.7723551021936803,0.27976190476190477
89,NT,2040,0.7491897727080702,0.2648809523809524
90,DE,2040,0.48051557052419136,0.0625
90,DE,2050,0.50264411834921,0.07886904761904763
90,GA,2040,0.4365552154362145,0.04464285714285715
90,GA,2050,0.4526197877655702,0.052083333333333336
90,NT,2025,0.33472688017647945,0.029761904761904764
90,NT,2030,0.3970885736247058,0.04017857142857143
90,NT,2040,0.4703415179126048,0.052083333333333336
91,DE,2040,0.9842235462675114,0.8973214285714286
91,DE,2050,0.9887510315787966,0.9255952380952381
91,GA,2040,0.9809992497026018,0.8839285714285715
91,GA,2050,0.9881111768858096,0.9166666666666667
91,NT,2025,0.9878632840263699,0.9389880952380953
91,NT,2030,0.9805555769991087,0.8973214285714286
91,NT,2040,0.9843469275584285,0.8913690476190477
92,DE,2040,0.8967025373133561,0.8035714285714286
92,DE,2050,0.9036951575060701,0.8229166666666666
92,GA,2040,0.9125481064075944,0.8422619047619048
92,GA,2050,0.9052326785778423,0.8229166666666666
92,NT,2025,0.8314575939953236,0.6785714285714286
92,NT,2030,0.8932380271595561,0.793154761904762
92,NT,2040,0.9005324972991677,0.818452380952381
93,DE,2040,1.0,1.0
93,DE,2050,1.0,1.0
93,GA,2040,1.0,1.0
93,GA,2050,1.0,1.0
93,NT,2025,1.0,1.0
93,NT,2030,1.0,1.0
93,NT,2040,1.0,1.0
95,DE,2040,0.976856146583701,0.9568452380952381
95,DE,2050,0.9718071960074343,0.9419642857142857
95,GA,2040,0.9858220334800943,0.9717261904761906
95,GA,2050,0.9836220750144737,0.9657738095238096
