,lower_bound,upper_bound,count,percent_of_high,percent_of_total
0,62.171,100.344,496,88.25622775800713,0.95856524427953
65,2543.321,2581.493,24,4.270462633451958,0.0463821892393321
66,2581.493,2619.664,16,2.8469750889679712,0.030921459492888066
20,825.603,863.774,10,1.7793594306049825,0.01932591218305504
99,3841.153,3879.325,5,0.8896797153024912,0.00966295609152752
64,2505.15,2543.321,4,0.7117437722419928,0.007730364873222016
98,3802.982,3841.153,3,0.5338078291814947,0.0057977736549165125
97,3764.81,3802.982,2,0.3558718861209964,0.003865182436611008
95,3688.467,3726.639,1,0.1779359430604982,0.001932591218305504
21,863.774,901.946,1,0.1779359430604982,0.001932591218305504
