snapshot,ES1 0 bat,ES1 1 bat,ES1 2 bat,ES1 3 bat,ES1 4 bat,ES1 5 bat,ES1 6 bat,ES1 7 bat,ES1 8 bat,PT1 0 bat,PT1 1 bat
2013-01-02 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8110.772003369225,31950.299964283768,94131.05540565528,0.0,24745.430040308893
2013-01-02 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,3330.1684413220564,30853.018441877262,84278.95846689655,0.0,22440.13678210522
2013-01-02 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,3094.0066253569257,19573.738770908123,84278.95846689655,0.0,21310.341640592465
2013-01-02 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2857.844809391795,18476.457248501618,69423.88794016269,0.0,20180.54649907971
2013-01-02 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2621.6829934266643,15179.74466762046,57730.03731517218,0.0,18814.0014743673
2013-01-02 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2573.837074177297,5295.764433816863,54983.96147540016,0.0,17994.389015024975
2013-01-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2337.675258212166,9213.273041939969,43229.5536988099,0.0,16864.59387351222
2013-01-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2101.5134422470355,4309.162253985045,40483.47785903788,0.0,15734.798731999468
2013-01-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1865.3516262819048,15966.2538247485,29903.872943404953,0.0,14605.003590486715
2013-01-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,6409.793372363943,11597.691410236008,27157.797103632933,0.0,13475.208448973961
2013-01-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,6173.631556398812,10329.91199546986,32645.84072253161,0.0,12345.413307461207
2013-01-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8346.933819334356,9232.630473063355,29899.76488275959,0.0,11215.618165948454
2013-01-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8110.772003369225,11911.038329399924,27153.68904298757,0.0,10085.8230244357
2013-01-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,7874.610187404094,23703.23012100639,13530.260311751204,0.0,8956.027882922946
2013-01-03 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8346.933819334356,19327.969669220704,10784.184471979182,0.0,7826.232741410192
2013-01-03 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,5708.040653084319,4510.200867207584,23220.50927384766,0.0,6696.437599897438
2013-01-03 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,927.4370910371507,5406.44377639155,20474.43343407564,0.0,5566.642458384685
2013-01-03 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1163.5989070022815,4309.162253985045,37123.96936449939,0.0,4436.847316871931
2013-01-03 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,927.4370910371507,6503.7252987980555,52520.23607934342,0.0,12058.947326859434
2013-01-03 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4274.815705182579,5406.44377639155,65774.81747663075,0.0,25613.77065585905
2013-01-03 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4038.6538892174485,4309.162253985045,82539.79848590156,0.0,39931.62585184738
2013-01-03 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,3802.492073252318,21732.69603949804,93195.81544534345,0.0,38801.83071033463
2013-01-03 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8346.933819334356,38782.4602858654,90449.73960557143,0.0,39302.59434150421
2013-01-03 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8346.933819334356,38782.4602858654,97057.66024781263,0.0,39931.62585184738
2013-01-03 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8110.772003369226,38782.4602858654,91763.40580964892,0.0,38801.83071033462
2013-01-03 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,3330.1684413220573,26800.310509159513,97057.66024781263,0.0,34637.45662030058
2013-01-03 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1104.6664195811618,26800.310509159513,94311.58440804061,0.0,21782.901344397884
2013-01-03 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,927.4370910371507,24715.261799592703,93767.24634736289,0.0,10282.657310758786
2013-01-03 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,5471.878837119189,4309.162253985045,91021.17050759087,0.0,9152.862169246033
2013-01-03 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,5944.20246904945,5816.148990224468,77093.82774040474,0.0,8023.067027733279
2013-01-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1163.5989070022815,4309.162253985045,73058.33207095144,0.0,5566.642458384686
2013-01-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1163.5989070022815,4309.162253985045,65347.38601152611,0.0,5566.642458384686
2013-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,927.4370910371507,4309.162253985045,64112.91033811499,0.0,4436.847316871931
2013-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1399.7607229674122,5903.268765302806,51682.26177239461,0.0,15317.350076358667
2013-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1163.5989070022815,4827.497976237998,48936.18593262259,0.0,14187.554934845915
2013-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,927.4370910371507,4584.434332945666,46190.11009285057,0.0,13057.759793333162
2013-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,5471.878837119189,5406.44377639155,40578.08643594614,0.0,14837.749699237756
2013-01-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,927.4370910371507,4309.162253985045,45248.46988223167,0.0,13707.954557725003
2013-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,5471.878837119189,12218.3093395512,32820.39296353556,0.0,10783.304642947389
2013-01-04 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,5235.717021154058,4309.162253985045,28534.528804136266,0.0,9653.509501434637
2013-01-04 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,927.4370910371507,4309.162253985045,25788.452964364245,0.0,4436.847316871931
2013-01-04 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1163.5989070022815,4309.162253985045,36439.19464310316,0.0,5566.642458384685
2013-01-04 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,927.4370910371507,8253.861191929229,59082.95608982624,0.0,4436.847316871931
2013-01-04 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,927.4370910371507,8253.861191929229,67814.34319406863,0.0,22823.71616022271
2013-01-04 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,5471.878837119189,29221.19363435567,66434.8685112906,0.0,25394.299189566776
2013-01-04 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8346.933819334356,38782.4602858654,80909.69928053231,0.0,24264.504048054023
2013-01-04 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8346.933819334356,38782.4602858654,97057.66024781263,0.0,31889.78028306816
2013-01-04 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8346.933819334356,38782.4602858654,97057.66024781263,0.0,39931.62585184738
2013-01-04 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8346.933819334356,34486.54678063758,97057.66024781263,0.0,39931.62585184738
2013-01-04 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8346.933819334356,34486.54678063758,95972.67592278247,0.0,26302.454823476994
2013-01-04 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8346.933819334356,32910.25461620313,95972.67592278247,0.0,12901.276598046861
2013-01-04 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8346.933819334356,21229.246107443054,95972.67592278247,0.0,10049.957833191711
2013-01-04 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8346.933819334356,21229.246107443054,82437.6267185588,0.0,9574.455077208797
2013-01-04 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8346.933819334356,21229.246107443054,70349.04103025669,0.0,9574.455077208797
2013-01-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8346.933819334356,11652.157445470693,70349.04103025669,0.0,9574.455077208797
2013-01-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8346.933819334356,11652.157445470693,62529.3620485357,0.0,9574.455077208797
2013-01-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8346.933819334356,11652.157445470693,62529.3620485357,0.0,4436.847316871931
2013-01-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8346.933819334356,11652.157445470693,58884.31888827953,0.0,4436.847316871931
2013-01-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8346.933819334356,11652.157445470693,51511.19603118998,0.0,4436.847316871931
2013-01-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8346.933819334356,11652.157445470693,47931.7631739496,0.0,4436.847316871931
2013-01-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8346.933819334356,8014.120778548038,47931.7631739496,0.0,4436.847316871931
2013-01-05 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8346.933819334356,8014.120778548038,43050.3626710278,0.0,4436.847316871931
2013-01-05 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8346.933819334356,8014.120778548038,37104.08499386373,0.0,4436.847316871931
2013-01-05 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,3726.684741182172,5502.410150969754,37104.08499386373,0.0,4436.847316871931
2013-01-05 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,927.4370910371507,5502.410150969754,29993.43940983816,0.0,4436.847316871931
2013-01-05 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,5471.878837119189,5502.410150969754,27247.36357006614,0.0,13678.876140838634
2013-01-05 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1057.2639767402743,9335.34130344409,51789.042758086114,0.0,13678.876140838634
2013-01-05 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,3802.492073252318,9335.34130344409,76731.51178513675,0.0,13678.876140838634
2013-01-05 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8346.933819334356,17667.565241338685,73985.43594536473,0.0,28311.647790749306
2013-01-05 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8346.933819334356,17667.565241338685,88808.30943351504,0.0,39931.62585184738
2013-01-05 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8346.933819334356,38782.4602858654,87820.98109352731,0.0,39931.62585184738
2013-01-05 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8346.933819334356,38782.4602858654,97057.66024781263,0.0,39931.62585184738
2013-01-05 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8346.933819334356,38782.4602858654,91271.75995351725,0.0,39931.62585184738
2013-01-05 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8346.933819334356,32763.09522170158,85204.21496934483,0.0,36709.0153143945
2013-01-05 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8346.933819334356,28699.81382981647,77556.6550874437,0.0,32697.828172039666
2013-01-05 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8346.933819334356,24420.1283526143,69724.40362766365,0.0,28634.659952505986
2013-01-05 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,3566.330257287187,19812.196813391034,66463.06237483559,0.0,24798.356581314114
2013-01-05 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,3566.330257287187,15567.283446523255,58406.13413001818,0.0,21277.135417480124
2013-01-05 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,3566.330257287187,10824.208433208669,51765.24443329265,0.0,18080.49826409518
2013-01-05 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,3566.330257287187,9037.625371461017,44587.84764682037,0.0,15465.96665369128
2013-01-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,3566.330257287187,8752.72012846916,38437.64540468541,0.0,13371.824580920682
2013-01-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,3566.330257287187,6786.9659329172755,35979.34540745646,0.0,11698.682241896255
2013-01-06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,3566.330257287187,6786.9659329172755,32605.260015903023,0.0,10203.608129135158
2013-01-06 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,3566.330257287187,4309.162253985045,31029.466958363508,0.0,10203.608129135158
2013-01-06 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,3566.330257287187,4309.162253985045,28129.09938844268,0.0,8955.406721030431
2013-01-06 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,3566.330257287187,4309.162253985045,23443.089263550795,0.0,8955.406721030431
2013-01-06 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,927.4370910371507,4309.162253985045,21689.47155773733,0.0,7730.236176950828
2013-01-06 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,927.4370910371507,4309.162253985045,16476.65749202621,0.0,6638.060972722094
2013-01-06 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,927.4370910371507,4309.162253985045,12823.61745876224,0.0,6638.060972722094
2013-01-06 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,927.4370910371507,4799.115687964231,24012.692145485733,0.0,11682.670169459254
2013-01-06 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,927.4370910371507,10483.761630586014,38270.3797718494,0.0,16516.24465872255
2013-01-06 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,927.4370910371507,18369.550886591613,54237.323781622035,0.0,21154.766216137235
2013-01-06 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,5471.878837119189,26993.8651903282,65969.34147413573,0.0,25740.39926461338
2013-01-06 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,5471.878837119189,32921.159956497904,82844.77712937928,0.0,30476.169437030225
2013-01-06 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8346.933819334356,38782.4602858654,91070.62145936399,0.0,35209.08545220274
2013-01-06 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8346.933819334356,38782.4602858654,97057.66024781263,0.0,39931.62585184738
2013-01-06 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8346.933819334356,38782.4602858654,91587.19308126811,0.0,39281.85671924854
2013-01-06 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8346.933819334356,35935.24888468045,80164.61677868788,0.0,35975.00706782197
2013-01-06 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,5708.040653084319,30967.855206922577,72809.32823959144,0.0,32211.61256054187
2013-01-06 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,5708.040653084319,21641.789192260232,62367.054364601514,0.0,32211.61256054187
2013-01-06 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,5708.040653084319,15479.51679373769,51517.347377106846,0.0,28731.032692423323
2013-01-06 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,927.4370910371507,9799.433943670625,45641.06828634799,0.0,25110.866725522403
2013-01-06 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,927.4370910371507,5259.01243534347,36205.53169114044,0.0,21828.642718104904
2013-01-06 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,927.4370910371507,4309.162253985045,26197.602478809276,0.0,19107.908277041028
2013-01-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,927.4370910371507,4309.162253985045,24123.50577711231,0.0,16909.771668660025
2013-01-07 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,927.4370910371507,4309.162253985045,23797.85249827529,0.0,15179.852971746031
2013-01-07 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,927.4370910371507,4309.162253985045,23797.85249827529,0.0,14089.430761563832
2013-01-07 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,927.4370910371507,4309.162253985045,23797.85249827529,0.0,13470.580273630194
2013-01-07 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,927.4370910371507,4309.162253985045,22979.924046842374,0.0,13470.580273630194
2013-01-07 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,927.4370910371507,4309.162253985045,22084.878104575626,0.0,11899.29179592138
2013-01-07 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,927.4370910371507,4309.162253985045,18728.798795870527,0.0,9795.28337913469
2013-01-07 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,927.4370910371507,4309.162253985045,13795.022500077052,0.0,7026.720685105067
2013-01-07 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,927.4370910371507,4309.162253985045,10784.184471979182,0.0,4436.847316871931
2013-01-07 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,927.4370910371507,4309.162253985045,21622.404990074916,0.0,6910.443265880742
2013-01-07 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,927.4370910371507,11530.65860417348,35715.46309685134,0.0,6910.443265880742
2013-01-07 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,927.4370910371507,19472.500010125026,51156.92594580387,0.0,8369.829457089774
2013-01-07 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,5471.878837119189,26813.710716870588,62378.85351264838,0.0,11461.61771935535
2013-01-07 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,5471.878837119189,32691.40481261142,78842.05649858966,0.0,14401.979112711795
2013-01-07 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8346.933819334356,36331.97244259678,90379.66715622645,0.0,17312.449254158084
2013-01-07 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8346.933819334356,38782.4602858654,97057.66024781263,0.0,20239.016600835173
2013-01-07 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8346.933819334356,37988.201902311,94834.63370212048,0.0,20239.016600835173
2013-01-07 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8346.933819334356,28796.696034045122,90819.88056412803,0.0,20239.016600835173
2013-01-07 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8346.933819334356,21112.539663839794,83880.48783140341,0.0,20239.016600835173
2013-01-07 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8346.933819334356,18317.97446309163,76491.6982922719,0.0,15282.612917394858
2013-01-07 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8346.933819334356,15639.587319179804,69149.43654188678,0.0,10552.991150580654
2013-01-07 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,3566.330257287187,14144.943094886701,67625.85584358107,0.0,6234.6073781563455
2013-01-07 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1216.8232137980835,8744.96362813254,67625.85584358107,0.0,6234.6073781563455
2013-01-07 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1216.8232137980835,8744.96362813254,64343.1862831002,0.0,5908.963728232008
2013-01-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1216.8232137980835,8744.96362813254,64272.012190641144,0.0,5908.963728232008
2013-01-08 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1216.8232137980835,8744.96362813254,64272.012190641144,0.0,7808.741543094688
2013-01-08 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,3375.798721492569,9430.24432920381,64272.012190641144,0.0,7808.741543094688
2013-01-08 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,3375.798721492569,9430.24432920381,64272.012190641144,0.0,10603.183370447947
2013-01-08 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,3375.798721492569,9430.24432920381,64272.012190641144,0.0,12755.756817750964
2013-01-08 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,3375.798721492569,9430.24432920381,63832.311336910425,0.0,12755.756817750964
2013-01-08 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,927.4370910371507,6127.276290904358,63832.311336910425,0.0,12755.756817750964
2013-01-08 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,927.4370910371507,4309.162253985045,55629.67386473722,0.0,12456.965528714589
2013-01-08 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,927.4370910371507,4309.162253985045,49938.94337851283,0.0,10505.050997108048
2013-01-08 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,927.4370910371507,4309.162253985045,53229.72075225513,0.0,13619.680812352635
2013-01-08 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,927.4370910371507,6458.522880040516,59688.48270927778,0.0,17101.285615420587
2013-01-08 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,5471.878837119189,11789.098675983885,62968.68844873067,0.0,20528.34463276467
2013-01-08 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8346.933819334356,19109.510496609895,68184.84999822045,0.0,24280.495459817044
2013-01-08 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8346.933819334356,30135.34251918689,75945.84062900307,0.0,24770.322753954133
2013-01-08 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8346.933819334356,35987.997418024905,81587.8248131908,0.0,28137.664763244604
2013-01-08 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8346.933819334356,38782.4602858654,82717.53848930547,0.0,31523.514348757617
2013-01-08 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8346.933819334356,38782.4602858654,77697.72328404113,0.0,31523.514348757617
2013-01-08 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8346.933819334356,34623.60914397122,68007.28632045761,0.0,31523.514348757617
2013-01-08 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,8346.933819334356,34143.096034136055,57851.50483290628,0.0,27310.85877136309
2013-01-08 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,3806.569999462904,33743.484040189236,52310.39091513483,0.0,23155.466793683758
