snapshot,ES1 0 bat,ES1 1 bat,ES1 2 bat,ES1 3 bat,ES1 4 bat,ES1 5 bat,ES1 6 bat,ES1 7 bat,ES1 8 bat,PT1 0 bat,PT1 1 bat
2013-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53920.92235989591,0.0,8963.303659999332
2013-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4637.185455185753,21545.811269925223,53920.92235989591,0.0,22184.236584359653
2013-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4637.185455185753,21545.811269925223,53920.92235989591,0.0,22184.236584359653
2013-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4637.185455185753,21545.811269925223,53920.92235989591,0.0,22184.236584359653
2013-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4637.185455185753,21545.811269925223,53920.92235989591,0.0,22184.236584359653
2013-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4637.185455185753,21545.811269925223,53920.92235989591,0.0,22184.236584359653
2013-01-01 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4637.185455185753,21545.811269925223,53920.92235989591,0.0,22184.236584359653
2013-01-01 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4637.185455185753,21545.811269925223,53920.92235989591,0.0,22184.236584359653
2013-01-01 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4637.185455185753,11532.523413919158,53920.92235989591,0.0,22184.236584359653
2013-01-01 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4637.185455185753,21545.811269925223,53920.92235989591,0.0,22184.236584359653
2013-01-01 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4637.185455185753,21545.811269925223,53920.92235989591,0.0,22184.236584359653
2013-01-01 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4637.185455185753,21545.811269925223,53920.92235989591,0.0,22184.236584359653
2013-01-01 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4637.185455185753,21545.811269925223,53920.92235989591,0.0,22184.236584359653
2013-01-01 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4637.185455185753,21545.811269925223,53920.92235989591,0.0,22184.236584359653
2013-01-01 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4637.185455185753,21545.811269925223,53920.92235989591,0.0,22184.236584359653
2013-01-01 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4637.185455185753,21545.811269925223,53920.92235989591,0.0,22184.236584359653
2013-01-01 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4637.185455185753,21545.811269925223,53920.92235989591,0.0,22184.236584359653
2013-01-01 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,386.994175034979,21545.811269925223,53920.92235989591,0.0,22184.236584359653
2013-01-01 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4637.185455185753,21545.811269925223,53920.92235989591,0.0,15984.015840491124
2013-01-01 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4637.185455185753,19894.58013213769,53920.92235989591,0.0,15620.577941736212
2013-01-01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2746.519587408584,21545.811269925223,0.0,0.0,22184.236584359653
2013-01-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4637.185455185753,0.0,53920.92235989591,0.0,22184.236584359653
2013-01-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4637.185455185753,0.0,53920.92235989591,0.0,22184.236584359653
2013-01-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4637.185455185753,0.0,53920.92235989591,0.0,22184.236584359653
2013-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,611.76667590549,40.79371440366416,53920.92235989591,0.0,22184.236584359653
2013-01-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4637.185455185753,21545.811269925223,53920.92235989591,0.0,22184.236584359653
2013-01-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4637.185455185753,21545.811269925223,53920.92235989591,0.0,22184.236584359653
2013-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4637.185455185753,1844.0839047931875,53920.92235989591,0.0,22184.236584359653
2013-01-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4637.185455185753,21545.811269925223,53920.92235989591,0.0,22184.236584359653
2013-01-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4637.185455185753,2466.7759132787523,53920.92235989591,0.0,22184.236584359653
2013-01-02 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4637.185455185753,0.0,53920.92235989591,0.0,22184.236584359653
2013-01-02 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4637.185455185753,21545.811269925223,47879.001706874245,0.0,22184.236584359653
2013-01-02 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4637.185455185753,15735.633352187893,53920.92235989591,0.0,22184.236584359653
2013-01-02 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4637.185455185753,21545.811269925223,53920.92235989591,0.0,22184.236584359653
2013-01-02 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4637.185455185753,0.0,53920.92235989591,0.0,22184.236584359653
2013-01-02 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4637.185455185753,21545.811269925223,53920.92235989591,0.0,22184.236584359653
2013-01-02 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4637.185455185753,21545.811269925223,53920.92235989591,0.0,22184.236584359653
2013-01-02 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4637.185455185753,21545.811269925223,53920.92235989591,0.0,13887.030145347995
2013-01-02 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4637.185455185753,1119.675022863781,53920.92235989591,0.0,22184.236584359653
2013-01-02 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4637.185455185753,21545.811269925223,53920.92235989591,0.0,22184.236584359653
2013-01-02 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4637.185455185753,15693.894127909785,53920.92235989591,0.0,22184.236584359653
2013-01-02 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21545.811269925223,46669.880422154376,0.0,20984.748710185246
