,lower_bound,upper_bound,count,percent_of_high,percent_of_total
0,90.856,153.448,592,75.8974358974359,0.5720470006184292
1,153.448,216.04,97,12.435897435897436,0.09373067408781695
2,216.04,278.631,36,4.615384615384616,0.03478664192949907
3,278.631,341.222,0,0.0,0.0
4,341.222,403.814,11,1.4102564102564104,0.010629251700680272
5,403.814,466.405,0,0.0,0.0
6,466.405,528.997,0,0.0,0.0
7,528.997,591.588,0,0.0,0.0
8,591.588,654.18,0,0.0,0.0
9,654.18,716.771,0,0.0,0.0
10,716.771,779.362,0,0.0,0.0
11,779.362,841.954,0,0.0,0.0
12,841.954,904.545,0,0.0,0.0
13,904.545,967.137,0,0.0,0.0
14,967.137,1029.728,0,0.0,0.0
15,1029.728,1092.32,0,0.0,0.0
16,1092.32,1154.911,0,0.0,0.0
17,1154.911,1217.502,0,0.0,0.0
18,1217.502,1280.094,0,0.0,0.0
19,1280.094,1342.685,0,0.0,0.0
20,1342.685,1405.277,0,0.0,0.0
21,1405.277,1467.868,0,0.0,0.0
22,1467.868,1530.46,0,0.0,0.0
23,1530.46,1593.051,0,0.0,0.0
24,1593.051,1655.642,0,0.0,0.0
25,1655.642,1718.234,0,0.0,0.0
26,1718.234,1780.825,0,0.0,0.0
27,1780.825,1843.417,0,0.0,0.0
28,1843.417,1906.008,0,0.0,0.0
29,1906.008,1968.6,0,0.0,0.0
30,1968.6,2031.191,0,0.0,0.0
31,2031.191,2093.783,0,0.0,0.0
32,2093.783,2156.374,0,0.0,0.0
33,2156.374,2218.965,0,0.0,0.0
34,2218.965,2281.557,0,0.0,0.0
35,2281.557,2344.148,0,0.0,0.0
36,2344.148,2406.74,0,0.0,0.0
37,2406.74,2469.331,0,0.0,0.0
38,2469.331,2531.923,0,0.0,0.0
39,2531.923,2594.514,0,0.0,0.0
40,2594.514,2657.105,0,0.0,0.0
41,2657.105,2719.697,0,0.0,0.0
42,2719.697,2782.288,0,0.0,0.0
43,2782.288,2844.88,0,0.0,0.0
44,2844.88,2907.471,0,0.0,0.0
45,2907.471,2970.063,0,0.0,0.0
46,2970.063,3032.654,0,0.0,0.0
47,3032.654,3095.245,0,0.0,0.0
48,3095.245,3157.837,0,0.0,0.0
49,3157.837,3220.428,0,0.0,0.0
50,3220.428,3283.02,0,0.0,0.0
51,3283.02,3345.611,0,0.0,0.0
52,3345.611,3408.203,0,0.0,0.0
53,3408.203,3470.794,0,0.0,0.0
54,3470.794,3533.386,0,0.0,0.0
55,3533.386,3595.977,0,0.0,0.0
56,3595.977,3658.568,0,0.0,0.0
57,3658.568,3721.16,0,0.0,0.0
58,3721.16,3783.751,0,0.0,0.0
59,3783.751,3846.343,0,0.0,0.0
60,3846.343,3908.934,0,0.0,0.0
61,3908.934,3971.526,0,0.0,0.0
62,3971.526,4034.117,0,0.0,0.0
63,4034.117,4096.708,0,0.0,0.0
64,4096.708,4159.3,0,0.0,0.0
65,4159.3,4221.891,0,0.0,0.0
66,4221.891,4284.483,0,0.0,0.0
67,4284.483,4347.074,0,0.0,0.0
68,4347.074,4409.666,0,0.0,0.0
69,4409.666,4472.257,0,0.0,0.0
70,4472.257,4534.848,0,0.0,0.0
71,4534.848,4597.44,0,0.0,0.0
72,4597.44,4660.031,0,0.0,0.0
73,4660.031,4722.623,0,0.0,0.0
74,4722.623,4785.214,0,0.0,0.0
75,4785.214,4847.806,0,0.0,0.0
76,4847.806,4910.397,0,0.0,0.0
77,4910.397,4972.988,0,0.0,0.0
78,4972.988,5035.58,0,0.0,0.0
79,5035.58,5098.171,0,0.0,0.0
80,5098.171,5160.763,1,0.1282051282051282,0.000966295609152752
81,5160.763,5223.354,2,0.2564102564102564,0.001932591218305504
82,5223.354,5285.946,5,0.641025641025641,0.00483147804576376
83,5285.946,5348.537,1,0.1282051282051282,0.000966295609152752
84,5348.537,5411.128,1,0.1282051282051282,0.000966295609152752
85,5411.128,5473.72,1,0.1282051282051282,0.000966295609152752
86,5473.72,5536.311,0,0.0,0.0
87,5536.311,5598.903,0,0.0,0.0
88,5598.903,5661.494,0,0.0,0.0
89,5661.494,5724.086,0,0.0,0.0
90,5724.086,5786.677,0,0.0,0.0
91,5786.677,5849.269,0,0.0,0.0
92,5849.269,5911.86,0,0.0,0.0
93,5911.86,5974.451,0,0.0,0.0
94,5974.451,6037.043,1,0.1282051282051282,0.000966295609152752
95,6037.043,6099.634,3,0.38461538461538464,0.0028988868274582563
96,6099.634,6162.226,4,0.5128205128205128,0.003865182436611008
97,6162.226,6224.817,9,1.153846153846154,0.008696660482374767
98,6224.817,6287.409,9,1.153846153846154,0.008696660482374767
99,6287.409,6350.0,7,0.8974358974358974,0.006764069264069264
