,lower_bound,upper_bound,count,percent_of_high,percent_of_total
0,62.171,125.051,5370,60.85675430643699,10.378014842300557
2,187.929,250.807,2265,25.668631006346327,4.377319109461967
1,125.051,187.929,1156,13.100634632819583,2.2340754483611627
20,1319.738,1382.616,9,0.10199456029011786,0.017393320964749534
98,6224.243,6287.122,8,0.09066183136899365,0.015460729746444033
99,6287.122,6350.0,7,0.07932910244786945,0.013528138528138528
97,6161.365,6224.243,4,0.04533091568449683,0.007730364873222016
96,6098.487,6161.365,2,0.022665457842248413,0.003865182436611008
19,1256.86,1319.738,2,0.022665457842248413,0.003865182436611008
95,6035.609,6098.487,1,0.011332728921124207,0.001932591218305504
