year,generator,dual_value
2025,ES1 4 offwind-ac,-297604.5783343609
2025,PT1 1 ror,-228628.96920169733
2025,PT1 0 ror,-223153.3069253801
2025,ES1 4 onwind,-209314.19064725336
2025,PT1 0 offwind-ac,-137134.57700667626
2025,ES1 2 onwind,-136043.91019510134
2025,ES1 8 ror,-89375.45625387569
2025,ES1 2 ror,-85701.34198269328
2025,ES1 6 solar,-79685.93257820411
2025,ES1 2 solar,-76531.18529915826
2025,ES1 5 solar,-76133.75916667342
2025,ES1 8 solar,-73400.01866996901
2025,ES1 3 solar,-71908.91063961209
2025,ES1 1 onwind,-71090.51858066925
2025,PT1 1 solar,-69554.44310494224
2025,ES1 0 solar,-65802.47087378963
2025,ES1 7 solar,-59710.9065022032
2025,ES1 8 onwind,-56049.36901650577
2025,PT1 1 offwind-ac,-49425.68295231894
2025,PT1 1 onwind,-48613.74731756141
2025,PT1 0 solar,-48484.57436051213
2025,ES1 4 solar,-46839.93496814525
2025,ES1 6 onwind,-46295.54915629981
2025,ES1 1 solar,-44278.936599703055
2025,ES1 7 onwind,-17931.735398118304
2025,ES1 2 offwind-ac,-17109.199718193355
2025,ES1 1 offwind-ac,-6298.909193950392
2025,ES1 7 CCGT,-3713.40272161123
2025,PT1 1 CCGT,-2999.5024955640656
2030,ES1 4 onwind,-44315.94464092835
2030,ES1 4 offwind-ac,-44034.43342719394
2030,ES1 2 onwind,-15204.19251458402
2030,ES1 6 solar,-11108.71165481534
2030,ES1 2 solar,-10011.32850766904
2030,ES1 5 solar,-9773.61499355622
2030,ES1 8 solar,-8095.502679278037
2030,PT1 1 solar,-8055.912257980219
2030,ES1 3 solar,-7419.574549428686
2030,ES1 0 solar,-4900.455686456062
2030,ES1 7 solar,-3017.8809358620056
2030,ES1 7 CCGT,-88.09655398671748
2030,ES1 4 solar,-12.984518850556924
2040,ES1 4 onwind,-11219.944242287564
2040,ES1 6 solar,-1096.003846509113
2040,ES1 2 solar,-43.615489501837146
