year,scenario,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,NT,0.0,0.0,59438275.49483666,99722900.63703391,38161429.40012389,51594248.445902884,248916853.97789735
2030,NT,0.0,0.0,56081999.57764607,77864957.91371913,63596156.04690776,85990414.0765048,283533527.61477774
2040,DE,0.0,0.0,20444517.747873157,27484647.654457197,29696786.822940245,40128859.9023689,117754812.1276395
2040,GA,0.0,0.0,15379929.60732622,20093122.80082592,29773157.928666323,39813783.97652901,105059994.31334747
2040,NT,0.0,0.0,19731071.32002216,25694303.665437255,29671763.564964157,40066884.91146013,115164023.46188371
2050,DE,0.0,0.0,29104606.691732667,40090458.194722116,44960525.85953215,77065724.08117601,191221314.82716295
2050,GA,0.0,0.0,20903507.62944771,27593695.43159657,45134106.43752486,76243520.71932016,169874830.2178893
