year,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,0.0,0.0,891574.1324225499,1495843.509555507,0.0,515942.4844590288,2903360.1264370857
2030,0.0,0.0,841229.993664691,1167974.3687057856,0.0,859904.1407650481,2869108.5031355247
2040,0.0,0.0,833332.780128323,1099081.1118108046,0.0,1200095.2879035803,3132509.1798427077
2050,0.0,0.0,750121.7148177056,1015262.3043947791,0.0,1533092.4480049617,3298476.4672174463
