,lower_bound,upper_bound,count,percent_of_high,percent_of_total
96,6327.075,6392.334,1139,22.707336523125996,2.201221397649969
95,6261.815,6327.075,810,16.148325358851675,1.5653988868274582
94,6196.556,6261.815,490,9.768740031897927,0.946969696969697
97,6392.334,6457.594,474,9.449760765550238,0.9160482374768089
4,323.21,388.469,396,7.894736842105263,0.7653061224489796
33,2215.733,2280.992,294,5.861244019138756,0.5681818181818182
32,2150.473,2215.733,212,4.226475279106858,0.4097093382807669
98,6457.594,6522.853,154,3.070175438596491,0.2976190476190476
66,4369.293,4434.552,142,2.8309409888357258,0.2744279529993816
88,5805.0,5870.259,127,2.5318979266347688,0.245439084724799
