year,scenario,production,co2_emission,co2_emission_cost,production_cost,production_cost_with_emission
2025,NT,271188765.8836953,5769653.035490271,461572242.83922166,1187814363.2921774,1649386606.1313992
2030,NT,292036670.0608267,4103736.0194083718,328298881.55266976,802555074.651145,1130853956.2038147
2040,DE,365303087.30091524,7116884.577387027,569350766.1909621,1337278671.2000284,1906629437.3909907
2040,GA,324668432.03119916,4948760.838365385,395900867.0692308,917194052.0187376,1313094919.0879683
2040,NT,356628491.5303362,6627903.076785236,530232246.14281887,1230222681.0675962,1760454927.2104151
2050,DE,394427107.88206,8921634.024790928,713730721.9832742,1744266506.2253885,2457997228.2086625
2050,GA,349608161.0548496,6237646.312571963,499011705.00575703,1149784432.9124177,1648796137.9181745
