Label,Objective Value,Optimality Gap (%),Runtime (s),Build Time (s),Optimize Time (s),Total Time (s),Number of Variables,Number of Constraints,Number of Nonzeros,Number of Integer Variables,Number of Binary Variables,Number of Quadratic Constraints,Model Status
SP,22338017090.103306,,469.6977050304413,133.82996082305908,470.2786617279053,604.1086225509644,1895688,1440348,3869565,0,0,0,2
EV,22030741590.90272,,157.37839198112488,69.77332472801208,157.61484122276306,227.38816595077515,632328,823312,2150346,0,0,0,2
EEV,24005666821.911488,,6.259742021560669,134.08167481422424,6.833310604095459,140.9149854183197,1895688,1440348,3869565,0,0,0,2
EVPI,22099222448.272,,169.0257292985916,82.06101254622142,169.41950730482736,251.4805198510488,1474568.0,823317.3333333334,2265034.0,0.0,0.0,0.0,2.0
EVPI std,1001379045.9950807,,21.3930185474568,4.898266461710975,21.374992002265646,20.233139881562934,326198.1493509735,2.065591117977289,44418.471400983624,0.0,0.0,0.0,0.0
