year,scenario,production,co2_emission,co2_emission_cost,production_cost,production_cost_with_emission
2025,NT,261568634.0733628,3846435.356993576,307714828.5594861,785312717.9435921,1093027546.503078
2030,NT,288218602.9472225,2735824.012938912,218865921.03511298,550616590.5229692,769482511.5580821
2040,DE,361492548.3488557,4744589.718258038,379567177.46064305,898438452.6802832,1278005630.1409264
2040,GA,320846904.6577457,3331711.0684911995,266536885.47929597,650715031.741533,917251917.220829
2040,NT,352811094.8755707,4418602.051190185,353488164.09521484,832645689.2140012,1186133853.3092158
2050,DE,390634533.3130927,5947756.016527282,475820481.32218254,1163192840.0659351,1639013321.3881176
2050,GA,345791101.29466975,4167025.671773049,333362053.7418439,785862550.13743,1119224603.879274
