year,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,1646583597.163568,0.0,858293.7157064382,1429764.3500938523,0.0,514950.90203072695,1649386606.131399
2030,1127771580.7512763,0.0,888223.9152596062,1397241.58337978,0.0,796909.9538991435,1130853956.2038147
2040,1575149356.6239443,81187715.89027302,995825.479412748,1794020.0128383772,0.0,932843.2233229383,1660059761.2297914
2050,1989642976.9175901,59797711.63238971,1059551.345643929,1946059.7833321546,0.0,950383.3844625409,2053396683.0634186
