year,scenario,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,NT,28848265.177451354,0.0,57219581.04709588,95317623.33959025,38308206.11648513,51495090.20307269,271188765.8836953
2030,NT,20518680.09704186,0.0,59214927.68397376,93149438.89198548,39462627.99791129,79690995.38991435,292036670.0608267
2040,DE,11060328.20430899,471262.40666826686,23125184.44076344,42369939.42273285,13154209.332637094,31586771.959861103,121767695.76697174
2040,GA,7517309.752485543,429779.39889613696,20468754.197252534,36323519.45867407,13154209.332637094,30329238.537120998,108222810.67706639
2040,NT,10086820.116561668,564520.5949492494,22794426.656167228,40907875.30781842,13154209.332637094,31368311.835311733,118876163.84344539
2050,DE,21999399.826075085,179226.60935425528,37471690.61805066,69542034.27343039,19731313.998955645,48289888.615163974,197213553.94103003
2050,GA,14063752.812870096,900213.5109175354,33165065.758211277,60195284.615380146,19731313.998955645,46748449.8310901,174804080.52742478
