line,scenario,year,utilization_rate,congestion_rate
88,DE,2040,0.9823548244373244,0.8623511904761906
88,DE,2050,0.9745987191454002,0.7983630952380952
88,GA,2040,0.9910049934323186,0.9330357142857144
88,GA,2050,0.9860929678988898,0.875
88,NT,2025,0.9998909213625788,1.0
88,NT,2030,0.9904584400967013,0.930059523809524
88,NT,2040,0.9854689013192591,0.8846726190476191
89,DE,2040,0.9495059490370367,0.5877976190476191
89,DE,2050,0.9560622576675203,0.6555059523809524
89,GA,2040,0.943301243653239,0.5171130952380952
89,GA,2050,0.948913003691455,0.5811011904761905
89,NT,2025,0.7991942332475865,0.18601190476190477
89,NT,2030,0.9526787077548657,0.5647321428571429
89,NT,2040,0.947623666771489,0.5699404761904762
90,DE,2040,0.7405405215987856,0.1949404761904762
90,DE,2050,0.7434243155581692,0.193452380952381
90,GA,2040,0.7072896358671877,0.13095238095238096
90,GA,2050,0.7110056911258462,0.13764880952380953
90,NT,2025,0.6272653191097733,0.041666666666666664
90,NT,2030,0.73796405922617,0.20461309523809526
90,NT,2040,0.7344362891981797,0.18154761904761904
91,DE,2040,0.985657940708259,0.9002976190476191
91,DE,2050,0.9857072345226013,0.8980654761904762
91,GA,2040,0.9869345772732669,0.9099702380952381
91,GA,2050,0.986573773281805,0.9062500000000001
91,NT,2025,0.9871867401412073,0.9233630952380952
91,NT,2030,0.9763527982539871,0.8385416666666666
91,NT,2040,0.9859713176730363,0.9032738095238095
92,DE,2040,0.7571169921527532,0.5305059523809524
92,DE,2050,0.7723555479072587,0.5706845238095238
92,GA,2040,0.7583160572288744,0.5386904761904762
92,GA,2050,0.7860297459072428,0.5833333333333334
92,NT,2025,0.7122967818160101,0.4895833333333333
92,NT,2030,0.7565528045575269,0.5223214285714286
92,NT,2040,0.7555235551521287,0.53125
93,DE,2040,1.0000000000000002,1.0
93,DE,2050,0.9999998283882712,1.0
93,GA,2040,1.0000000000000002,1.0
93,GA,2050,1.0000000000000002,1.0
93,NT,2025,1.0000000000000002,1.0
93,NT,2030,1.0000000000000002,1.0
93,NT,2040,1.0000000000000002,1.0
95,DE,2040,0.9842366238450916,0.9523809523809524
95,DE,2050,0.9794351682128896,0.9375
95,GA,2040,0.9882713400154107,0.9590773809523809
95,GA,2050,0.9875851576169777,0.9620535714285715
95,NT,2025,0.997473893562646,0.9873511904761906
95,NT,2030,0.9888930617763088,0.961309523809524
95,NT,2040,0.9851490690305793,0.9590773809523809
96,DE,2040,0.18134052735017184,0.0
96,DE,2050,0.1825873832205844,0.0007440476190476191
96,GA,2040,0.18091711588539505,0.0
96,GA,2050,0.18739124827293555,0.0
96,NT,2025,0.16508488366498195,0.0
96,NT,2030,0.15244153237562158,0.0
96,NT,2040,0.18194785936910382,0.0
97,DE,2040,0.18956504017091058,0.0
97,DE,2050,0.18114319289537992,0.0
97,GA,2040,0.1847871290618394,0.0
97,GA,2050,0.1829956899398998,0.0
97,NT,2025,0.15142243342322717,0.0
97,NT,2030,0.1856555328987531,0.0
