year,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,47429445.557901055,42234.51869169424,35452936.48002594,103390563.22752649,37397835.33564296,51522391.54289155,275235406.6626797
2030,32153527.22062728,103973.92740511097,35327539.72650338,107324596.70847853,42057662.79226732,78396485.4672533,295363785.8425349
2040,45015729.659067236,1000709.65890495,39271650.69566284,137343198.50914443,42057662.79226732,87536222.41507903,352225173.7301258
2050,51690175.56081332,1413132.5090104537,41991867.25409128,148794247.356359,42057662.79226732,89129768.52055617,375076853.99309754
