year,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,2986862411.1506195,2914053.806336928,531794.0472003891,1550858.448412895,0.0,515223.91542891547,2992374341.3679986
2030,2026794125.7771063,7173885.918445369,529913.0958975507,1609868.9506271752,0.0,783964.854672533,2036891758.5967486
2040,2844228582.59638,69045934.01092972,589074.7604349426,2060147.9776371624,0.0,875362.2241507904,2916799101.569533
2050,3267349214.4161654,97501860.90199703,629878.0088113692,2231913.7103453805,0.0,891297.6852055616,3368604164.7225246
