year,scenario,production,co2_emission,co2_emission_cost,production_cost,production_cost_with_emission
2025,NT,274617928.2925351,8973185.729885612,717854858.390849,1620700791.3311644,2338555649.7220135
2030,NT,294142959.0475112,11027108.516848173,882168681.3478539,1977000670.5983202,2859169351.946174
2040,DE,367406037.4343405,20813733.412878044,1665098673.0302434,3643408050.0699496,5308506723.100193
2040,GA,326732890.68162847,14982513.529804831,1198601082.3843865,2655333116.6397943,3853934199.024181
2040,NT,358710458.4781347,19504140.884259164,1560331270.7407331,3420807423.814753,4981138694.555487
2050,DE,396516453.10917234,25418997.87231849,2033519829.785479,4409850671.857992,6443370501.643472
2050,GA,351583391.87463284,18186057.56101363,1454884604.8810906,3201805752.5427604,4656690357.423851
