year,scenario,utilization_rate,congestion_rate
2025,NT,0.6378438807795987,0.5205983709273183
2030,NT,0.6427508140762739,0.5155075187969925
2040,DE,0.6569980623534486,0.5173872180451128
2040,GA,0.6496038694442868,0.5173088972431078
2040,NT,0.6555698263586448,0.518483709273183
2050,DE,0.6616805914213858,0.5177788220551378
2050,GA,0.6541440412123983,0.5169172932330828
