year,battery,value
2025,ES1 0 bat,0.0
2030,ES1 0 bat,0.0
2040,ES1 0 bat,0.0
2050,ES1 0 bat,10338.410967791899
2025,PT1 0 bat,551.081578752679
2030,PT1 0 bat,348.86393851547797
2040,PT1 0 bat,6457.080108930122
2050,PT1 0 bat,17711.62903806086
