year,generator,bus,carrier,p_nom,marginal_cost,capital_cost,co2_emissions,color,nice_name,extendable,extension_potential,new_capacity,cum_new_capacity,cum_extension_potential,total_capacity
2030,ES1 7 solar,ES1 7,solar,1651.1136164862935,0.01,35592.07124380445,0.0,#f9d002,Solar,True,412.7784041215734,412.7784041215734,825.5568082431467,825.5568082431467,2476.67042472944
2040,ES1 7 solar,ES1 7,solar,1651.1136164862935,0.01,35582.07124380445,0.0,#f9d002,Solar,True,412.7784041215734,412.7784041215734,1238.33521236472,1238.33521236472,2889.448828851014
2050,ES1 7 solar,ES1 7,solar,1651.1136164862935,0.01,35572.07124380445,0.0,#f9d002,Solar,True,412.7784041215734,412.7784041215734,1651.1136164862935,1651.1136164862935,3302.227232972587
2025,ES1 8 CCGT,ES1 8,CCGT,3926.6,38.85517241379312,99027.72929315244,0.2,#b20101,Combined-Cycle Gas,True,981.65,981.65,981.65,981.65,4908.25
2030,ES1 8 CCGT,ES1 8,CCGT,3926.6,38.85517241379312,99017.72929315244,0.2,#b20101,Combined-Cycle Gas,True,981.65,981.65,1963.3,1963.3,5889.9
2040,ES1 8 CCGT,ES1 8,CCGT,3926.6,38.85517241379312,99007.72929315244,0.2,#b20101,Combined-Cycle Gas,True,981.65,981.65,2944.95,2944.95,6871.549999999999
2050,ES1 8 CCGT,ES1 8,CCGT,3926.6,38.85517241379312,98997.72929315244,0.2,#b20101,Combined-Cycle Gas,True,981.65,0.0,2944.95,3926.6,6871.549999999999
2025,ES1 8 offwind-ac,ES1 8,offwind-ac,694.826477714733,0.015,184159.4580148566,0.0,#6895dd,Offshore Wind (AC),True,173.70661942868324,173.70661942868324,173.70661942868324,173.70661942868324,868.5330971434162
2030,ES1 8 offwind-ac,ES1 8,offwind-ac,694.826477714733,0.015,184149.4580148566,0.0,#6895dd,Offshore Wind (AC),True,173.70661942868324,173.70661942868324,347.4132388573665,347.4132388573665,1042.2397165720995
2040,ES1 8 offwind-ac,ES1 8,offwind-ac,694.826477714733,0.015,184139.4580148566,0.0,#6895dd,Offshore Wind (AC),True,173.70661942868324,0.0,347.4132388573665,521.1198582860497,1042.2397165720995
2050,ES1 8 offwind-ac,ES1 8,offwind-ac,694.826477714733,0.015,184129.4580148566,0.0,#6895dd,Offshore Wind (AC),True,173.70661942868324,0.0,347.4132388573665,694.826477714733,1042.2397165720995
2025,ES1 8 onwind,ES1 8,onwind,742.1419460642877,0.015,96085.88801996628,0.0,#235ebc,Onshore Wind,True,185.53548651607193,185.53548651607196,185.53548651607196,185.53548651607193,927.6774325803597
2030,ES1 8 onwind,ES1 8,onwind,742.1419460642877,0.015,96075.88801996628,0.0,#235ebc,Onshore Wind,True,185.53548651607193,185.53548651607196,371.0709730321439,371.07097303214385,1113.2129190964315
2040,ES1 8 onwind,ES1 8,onwind,742.1419460642877,0.015,96065.88801996628,0.0,#235ebc,Onshore Wind,True,185.53548651607193,0.0,371.0709730321439,556.6064595482158,1113.2129190964315
2050,ES1 8 onwind,ES1 8,onwind,742.1419460642877,0.015,96055.88801996628,0.0,#235ebc,Onshore Wind,True,185.53548651607193,0.0,371.0709730321439,742.1419460642877,1113.2129190964315
2025,ES1 8 ror,ES1 8,ror,110.3582475,0.0,299140.2249292296,0.0,#4adbc8,Run of River,True,27.589561875,27.589561875,27.589561875,27.589561875,137.94780937500002
2030,ES1 8 ror,ES1 8,ror,110.3582475,0.0,299130.2249292296,0.0,#4adbc8,Run of River,True,27.589561875,27.589561875,55.17912375,55.17912375,165.53737125
2040,ES1 8 ror,ES1 8,ror,110.3582475,0.0,299120.2249292296,0.0,#4adbc8,Run of River,True,27.589561875,0.0,55.17912375,82.768685625,165.53737125
2050,ES1 8 ror,ES1 8,ror,110.3582475,0.0,299110.2249292296,0.0,#4adbc8,Run of River,True,27.589561875,0.0,55.17912375,110.3582475,165.53737125
2025,ES1 8 solar,ES1 8,solar,531.2068256319207,0.01,35602.07124380444,0.0,#f9d002,Solar,True,132.80170640798016,132.80170640798016,132.80170640798016,132.80170640798016,664.0085320399008
2030,ES1 8 solar,ES1 8,solar,531.2068256319207,0.01,35592.07124380444,0.0,#f9d002,Solar,True,132.80170640798016,132.80170640798016,265.6034128159603,265.6034128159603,796.8102384478809
2040,ES1 8 solar,ES1 8,solar,531.2068256319207,0.01,35582.07124380444,0.0,#f9d002,Solar,True,132.80170640798016,132.80170640798016,398.40511922394046,398.40511922394046,929.6119448558611
2050,ES1 8 solar,ES1 8,solar,531.2068256319207,0.01,35572.07124380444,0.0,#f9d002,Solar,True,132.80170640798016,132.80170640798016,531.2068256319207,531.2068256319207,1062.4136512638413
2025,PT1 0 CCGT,PT1 0,CCGT,1141.0,38.85517241379311,99027.72929315244,0.2,#b20101,Combined-Cycle Gas,True,285.25,285.25,285.25,285.25,1426.25
2030,PT1 0 CCGT,PT1 0,CCGT,1141.0,38.85517241379311,99017.72929315244,0.2,#b20101,Combined-Cycle Gas,True,285.25,285.25,570.5,570.5,1711.5
2040,PT1 0 CCGT,PT1 0,CCGT,1141.0,38.85517241379311,99007.72929315244,0.2,#b20101,Combined-Cycle Gas,True,285.25,285.25,855.75,855.75,1996.75
2050,PT1 0 CCGT,PT1 0,CCGT,1141.0,38.85517241379311,98997.72929315244,0.2,#b20101,Combined-Cycle Gas,True,285.25,285.25,1141.0,1141.0,2282.0
2025,PT1 0 offwind-ac,PT1 0,offwind-ac,1056.0115312442215,0.015,183221.68606825784,0.0,#6895dd,Offshore Wind (AC),True,264.0028828110554,264.0028828110554,264.0028828110554,264.0028828110554,1320.0144140552768
2030,PT1 0 offwind-ac,PT1 0,offwind-ac,1056.0115312442215,0.015,183211.68606825784,0.0,#6895dd,Offshore Wind (AC),True,264.0028828110554,264.0028828110554,528.0057656221107,528.0057656221107,1584.0172968663323
2040,PT1 0 offwind-ac,PT1 0,offwind-ac,1056.0115312442215,0.015,183201.68606825784,0.0,#6895dd,Offshore Wind (AC),True,264.0028828110554,264.0028828110554,792.0086484331662,792.0086484331662,1848.0201796773877
2050,PT1 0 offwind-ac,PT1 0,offwind-ac,1056.0115312442215,0.015,183191.68606825784,0.0,#6895dd,Offshore Wind (AC),True,264.0028828110554,0.0,792.0086484331662,1056.0115312442215,1848.0201796773877
2025,PT1 0 onwind,PT1 0,onwind,1540.8128858697523,0.015,96085.8880199663,0.0,#235ebc,Onshore Wind,True,385.2032214674381,385.2032214674381,385.2032214674381,385.2032214674381,1926.0161073371905
2030,PT1 0 onwind,PT1 0,onwind,1540.8128858697523,0.015,96075.8880199663,0.0,#235ebc,Onshore Wind,True,385.2032214674381,385.2032214674381,770.4064429348762,770.4064429348762,2311.2193288046283
2040,PT1 0 onwind,PT1 0,onwind,1540.8128858697523,0.015,96065.8880199663,0.0,#235ebc,Onshore Wind,True,385.2032214674381,385.2032214674381,1155.6096644023141,1155.6096644023141,2696.4225502720665
2050,PT1 0 onwind,PT1 0,onwind,1540.8128858697523,0.015,96055.8880199663,0.0,#235ebc,Onshore Wind,True,385.2032214674381,0.0,1155.6096644023141,1540.8128858697523,2696.4225502720665
2025,PT1 0 ror,PT1 0,ror,2368.9,0.0,299140.2249292296,0.0,#4adbc8,Run of River,True,592.225,592.225,592.225,592.225,2961.125
2030,PT1 0 ror,PT1 0,ror,2368.9,0.0,299130.2249292296,0.0,#4adbc8,Run of River,True,592.225,592.225,1184.45,1184.45,3553.3500000000004
2040,PT1 0 ror,PT1 0,ror,2368.9,0.0,299120.2249292296,0.0,#4adbc8,Run of River,True,592.225,592.225,1776.6750000000002,1776.6750000000002,4145.575000000001
2050,PT1 0 ror,PT1 0,ror,2368.9,0.0,299110.2249292296,0.0,#4adbc8,Run of River,True,592.225,0.0,1776.6750000000002,2368.9,4145.575000000001
2025,PT1 0 solar,PT1 0,solar,377.3664011812092,0.01,35602.07124380446,0.0,#f9d002,Solar,True,94.3416002953023,94.3416002953023,94.3416002953023,94.3416002953023,471.7080014765115
2030,PT1 0 solar,PT1 0,solar,377.3664011812092,0.01,35592.07124380446,0.0,#f9d002,Solar,True,94.3416002953023,94.3416002953023,188.6832005906046,188.6832005906046,566.0496017718137
2040,PT1 0 solar,PT1 0,solar,377.3664011812092,0.01,35582.07124380446,0.0,#f9d002,Solar,True,94.3416002953023,94.3416002953023,283.02480088590687,283.02480088590687,660.3912020671161
2050,PT1 0 solar,PT1 0,solar,377.3664011812092,0.01,35572.07124380446,0.0,#f9d002,Solar,True,94.3416002953023,94.3416002953023,377.3664011812092,377.3664011812092,754.7328023624184
2025,PT1 1 CCGT,PT1 1,CCGT,3004.0,38.89284107946028,99027.72929315244,0.2,#b20101,Combined-Cycle Gas,True,751.0,751.0,751.0,751.0,3755.0
2030,PT1 1 CCGT,PT1 1,CCGT,3004.0,38.89284107946028,99017.72929315244,0.2,#b20101,Combined-Cycle Gas,True,751.0,751.0,1502.0,1502.0,4506.0
2040,PT1 1 CCGT,PT1 1,CCGT,3004.0,38.89284107946028,99007.72929315244,0.2,#b20101,Combined-Cycle Gas,True,751.0,751.0,2253.0,2253.0,5257.0
2050,PT1 1 CCGT,PT1 1,CCGT,3004.0,38.89284107946028,98997.72929315244,0.2,#b20101,Combined-Cycle Gas,True,751.0,751.0,3004.0,3004.0,6008.0
2025,PT1 1 offwind-ac,PT1 1,offwind-ac,3404.177204898588,0.015,185562.8946609537,0.0,#6895dd,Offshore Wind (AC),True,851.044301224647,851.044301224647,851.044301224647,851.044301224647,4255.2215061232355
2030,PT1 1 offwind-ac,PT1 1,offwind-ac,3404.177204898588,0.015,185552.8946609537,0.0,#6895dd,Offshore Wind (AC),True,851.044301224647,851.044301224647,1702.088602449294,1702.088602449294,5106.265807347882
2040,PT1 1 offwind-ac,PT1 1,offwind-ac,3404.177204898588,0.015,185542.8946609537,0.0,#6895dd,Offshore Wind (AC),True,851.044301224647,851.044301224647,2553.132903673941,2553.132903673941,5957.310108572529
2050,PT1 1 offwind-ac,PT1 1,offwind-ac,3404.177204898588,0.015,185532.8946609537,0.0,#6895dd,Offshore Wind (AC),True,851.044301224647,0.0,2553.132903673941,3404.177204898588,5957.310108572529
2025,PT1 1 onwind,PT1 1,onwind,3672.827789448679,0.015,96085.8880199663,0.0,#235ebc,Onshore Wind,True,918.2069473621698,918.2069473621698,918.2069473621698,918.2069473621698,4591.034736810849
2030,PT1 1 onwind,PT1 1,onwind,3672.827789448679,0.015,96075.8880199663,0.0,#235ebc,Onshore Wind,True,918.2069473621698,918.2069473621698,1836.4138947243396,1836.4138947243396,5509.241684173019
2040,PT1 1 onwind,PT1 1,onwind,3672.827789448679,0.015,96065.8880199663,0.0,#235ebc,Onshore Wind,True,918.2069473621698,918.2069473621698,2754.6208420865096,2754.6208420865096,6427.448631535189
2050,PT1 1 onwind,PT1 1,onwind,3672.827789448679,0.015,96055.8880199663,0.0,#235ebc,Onshore Wind,True,918.2069473621698,0.0,2754.6208420865096,3672.827789448679,6427.448631535189
2025,PT1 1 ror,PT1 1,ror,269.6,0.0,299140.22492922953,0.0,#4adbc8,Run of River,True,67.4,67.4,67.4,67.4,337.0
2030,PT1 1 ror,PT1 1,ror,269.6,0.0,299130.22492922953,0.0,#4adbc8,Run of River,True,67.4,67.4,134.8,134.8,404.40000000000003
2040,PT1 1 ror,PT1 1,ror,269.6,0.0,299120.22492922953,0.0,#4adbc8,Run of River,True,67.4,67.4,202.20000000000002,202.20000000000002,471.80000000000007
2050,PT1 1 ror,PT1 1,ror,269.6,0.0,299110.22492922953,0.0,#4adbc8,Run of River,True,67.4,0.0,202.20000000000002,269.6,471.80000000000007
2025,PT1 1 solar,PT1 1,solar,648.0735988187907,0.01,35602.07124380446,0.0,#f9d002,Solar,True,162.01839970469769,162.01839970469769,162.01839970469769,162.01839970469769,810.0919985234884
2030,PT1 1 solar,PT1 1,solar,648.0735988187907,0.01,35592.07124380446,0.0,#f9d002,Solar,True,162.01839970469769,162.01839970469769,324.03679940939537,324.03679940939537,972.1103982281861
2040,PT1 1 solar,PT1 1,solar,648.0735988187907,0.01,35582.07124380446,0.0,#f9d002,Solar,True,162.01839970469769,162.01839970469769,486.05519911409306,486.05519911409306,1134.1287979328838
2050,PT1 1 solar,PT1 1,solar,648.0735988187907,0.01,35572.07124380446,0.0,#f9d002,Solar,True,162.01839970469769,162.01839970469769,648.0735988187907,648.0735988187907,1296.1471976375815
