year,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,2788888241.8579955,0.0,548950.8374172741,1532457.1439546973,0.0,515203.03743028914,2791484852.8767977
2030,1975915635.6594012,0.0,585077.691157397,1614897.1378611352,0.0,776010.7379296294,1978891621.2263494
2040,2930820791.20183,17735165.019567017,659735.710247794,2059979.7533268684,0.0,833373.2498842713,2952109044.934856
2050,3537638363.447463,38211264.89064625,698068.9617205884,2200228.3578525246,0.0,840208.3674149463,3579588134.0250974
