year,scenario,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,NT,47351531.515921265,0.0,36596722.49448494,102163809.59697995,37397835.33564296,51520303.74302892,275030202.68605804
2030,NT,33543043.852121413,0.0,39005179.410493135,107659809.19074252,37397835.33564296,77601073.79296294,295206941.58196294
2040,DE,18782038.565870695,169833.611957447,15239976.701094132,48147462.9260047,12465945.111880988,28016350.41408322,122821607.33089116
2040,GA,13363436.19878801,1131.9958558071958,13690735.739040432,42357975.09102603,12465945.111880988,27399535.699696418,109278759.83628769
2040,NT,17548488.412504964,114179.55449890732,15051668.243051704,46826545.53809412,12465945.111880988,27921438.87464749,119928265.73467818
2050,DE,35047147.89180265,510047.29603004764,24430249.85075692,77827966.42637423,18698917.66782148,42282537.41572468,198796866.54851002
2050,GA,24880037.117710594,104311.65227266916,22107680.930615645,68853924.09712774,18698917.66782148,41738299.325769946,176383170.79131806
