year,scenario,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,NT,89077358.59471352,7125613.5163102485,43239241.251179986,89545216.0257752,19154103.058242563,25797124.222951442,273938656.66917294
2030,NT,74566098.8480242,4677204.598794812,49323920.44273295,104816535.32736734,25538804.07765675,34396165.63060192,293318728.925178
2040,DE,34568003.981332846,3132420.111550296,18693443.448480558,43046439.821673565,8512934.692552248,14331735.679417467,122284977.73500697
2040,GA,25935567.186397634,1828097.2828249165,17836812.743146203,40261222.66793773,8512934.692552248,14331735.679417467,108706370.2522762
2040,NT,32658413.347911842,2845508.1687595844,18465305.945375443,42566816.733890906,8512934.692552248,14331735.679417467,119380714.5679075
2050,DE,56853712.59304878,5652923.491625277,28602247.431039345,68430173.07435223,12769402.038828375,25797124.222951442,198105582.85184547
2050,GA,42415592.882127024,3260534.8012572997,27264535.16043136,64118980.65451633,12769402.038828375,25797124.222951442,175626169.76011184
