year,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,4890853868.634443,394737396.03535646,648588.6187676998,1343178.2403866265,0.0,257971.2422295144,5287841002.771184
2030,4094488692.514684,259102961.4259635,739858.8066409943,1572248.0299105083,0.0,343961.6563060192,4356247722.433505
2040,5122283562.83052,432430161.57474923,824933.432055033,1888117.1883525308,0.0,429952.070382524,5557856727.096059
2050,5466451276.809017,493778578.94601935,838001.7388720606,1988237.3059330257,0.0,515942.4844590288,5963572037.284301
