Label,Objective Value,Optimality Gap (%),Runtime (s),Build Time (s),Optimize Time (s),Total Time (s),Number of Variables,Number of Constraints,Number of Nonzeros,Number of Integer Variables,Number of Binary Variables,Number of Quadratic Constraints,Model Status
SP,25223720315.327763,,545.147912979126,133.82095956802368,545.709888458252,679.5308480262756,1895688,1440348,3869565,0,0,0,2
EV,24944273058.359207,,174.05587697029114,70.2615430355072,174.28730964660645,244.54885268211365,632328,823312,2150346,0,0,0,2
EEV,26854478990.86238,,12.476801872253418,134.70524334907532,13.007645845413208,147.71288919448853,1895688,1440348,3869565,0,0,0,2
EVPI,25015064040.135014,,172.67720886071524,82.42375028133392,173.04801909128824,255.47176937262216,1474568.0,823317.3333333334,2265034.0,0.0,0.0,0.0,2.0
EVPI std,1095910335.6028268,,20.672900946307315,4.864471656665022,20.681878507812122,22.28884105856302,326198.1493509735,2.0655911179772892,44418.471400983624,0.0,0.0,0.0,0.0
