year,generator,bus,carrier,p_nom,marginal_cost,capital_cost,co2_emissions,color,nice_name,extendable,extension_potential,new_capacity,cum_new_capacity,cum_extension_potential,total_capacity
2025,ES1 1 offwind-ac,ES1 1,offwind-ac,659.9845062885394,0.015,183497.1992599912,0.0,#6895dd,Offshore Wind (AC),True,494.98837971640455,0.0,0.0,494.98837971640455,659.9845062885394
2030,ES1 1 offwind-ac,ES1 1,offwind-ac,659.9845062885394,0.015,183487.1992599912,0.0,#6895dd,Offshore Wind (AC),True,494.98837971640455,0.0,0.0,989.9767594328091,659.9845062885394
2040,ES1 1 offwind-ac,ES1 1,offwind-ac,659.9845062885394,0.015,183477.1992599912,0.0,#6895dd,Offshore Wind (AC),True,494.98837971640455,0.0,0.0,1484.9651391492137,659.9845062885394
2050,ES1 1 offwind-ac,ES1 1,offwind-ac,659.9845062885394,0.015,183467.1992599912,0.0,#6895dd,Offshore Wind (AC),True,494.98837971640455,0.0,0.0,1979.9535188656182,659.9845062885394
2025,ES1 1 onwind,ES1 1,onwind,2987.5795088563195,0.015,96085.88801996633,0.0,#235ebc,Onshore Wind,True,2240.6846316422398,2240.68463164224,2240.68463164224,2240.6846316422398,5228.26414049856
2030,ES1 1 onwind,ES1 1,onwind,2987.5795088563195,0.015,96075.88801996633,0.0,#235ebc,Onshore Wind,True,2240.6846316422398,2240.68463164224,4481.36926328448,4481.3692632844795,7468.9487721408
2040,ES1 1 onwind,ES1 1,onwind,2987.5795088563195,0.015,96065.88801996633,0.0,#235ebc,Onshore Wind,True,2240.6846316422398,104.50664937326655,4585.875912657747,6722.053894926719,7573.455421514067
2050,ES1 1 onwind,ES1 1,onwind,2987.5795088563195,0.015,96055.88801996633,0.0,#235ebc,Onshore Wind,True,2240.6846316422398,0.0,4585.875912657747,8962.738526568959,7573.455421514067
2025,ES1 1 solar,ES1 1,solar,997.6419807812828,0.01,35602.07124380445,0.0,#f9d002,Solar,True,748.2314855859621,748.2314855859621,748.2314855859621,748.2314855859621,1745.8734663672449
2030,ES1 1 solar,ES1 1,solar,997.6419807812828,0.01,35592.07124380445,0.0,#f9d002,Solar,True,748.2314855859621,748.2314855859621,1496.4629711719242,1496.4629711719242,2494.104951953207
2040,ES1 1 solar,ES1 1,solar,997.6419807812828,0.01,35582.07124380445,0.0,#f9d002,Solar,True,748.2314855859621,748.2314855859621,2244.694456757886,2244.694456757886,3242.336437539169
2050,ES1 1 solar,ES1 1,solar,997.6419807812828,0.01,35572.07124380445,0.0,#f9d002,Solar,True,748.2314855859621,748.2314855859621,2992.9259423438484,2992.9259423438484,3990.567923125131
2025,ES1 2 CCGT,ES1 2,CCGT,3366.52,40.77318029124356,99027.72929315244,0.2,#b20101,Combined-Cycle Gas,True,2524.89,0.0,0.0,2524.89,3366.52
2030,ES1 2 CCGT,ES1 2,CCGT,3366.52,40.77318029124356,99017.72929315244,0.2,#b20101,Combined-Cycle Gas,True,2524.89,0.0,0.0,5049.78,3366.52
2040,ES1 2 CCGT,ES1 2,CCGT,3366.52,40.77318029124356,99007.72929315244,0.2,#b20101,Combined-Cycle Gas,True,2524.89,0.0,0.0,7574.67,3366.52
2050,ES1 2 CCGT,ES1 2,CCGT,3366.52,40.77318029124356,98997.72929315244,0.2,#b20101,Combined-Cycle Gas,True,2524.89,0.0,0.0,10099.56,3366.52
2025,ES1 2 coal,ES1 2,coal,1120.7,28.196969696969692,349976.5536298572,0.34,#707070,Coal,True,840.5250000000001,0.0,0.0,840.5250000000001,1120.7
2030,ES1 2 coal,ES1 2,coal,1120.7,28.196969696969692,349966.5536298572,0.34,#707070,Coal,True,840.5250000000001,0.0,0.0,1681.0500000000002,1120.7
2040,ES1 2 coal,ES1 2,coal,1120.7,28.196969696969692,349956.5536298572,0.34,#707070,Coal,True,840.5250000000001,0.0,0.0,2521.5750000000003,1120.7
2050,ES1 2 coal,ES1 2,coal,1120.7,28.196969696969692,349946.5536298572,0.34,#707070,Coal,True,840.5250000000001,0.0,0.0,3362.1000000000004,1120.7
2025,ES1 2 offwind-ac,ES1 2,offwind-ac,81.41812234896094,0.015,185460.8393300557,0.0,#6895dd,Offshore Wind (AC),True,61.0635917617207,0.0,0.0,61.0635917617207,81.41812234896094
2030,ES1 2 offwind-ac,ES1 2,offwind-ac,81.41812234896094,0.015,185450.8393300557,0.0,#6895dd,Offshore Wind (AC),True,61.0635917617207,0.0,0.0,122.1271835234414,81.41812234896094
2040,ES1 2 offwind-ac,ES1 2,offwind-ac,81.41812234896094,0.015,185440.8393300557,0.0,#6895dd,Offshore Wind (AC),True,61.0635917617207,0.0,0.0,183.1907752851621,81.41812234896094
2050,ES1 2 offwind-ac,ES1 2,offwind-ac,81.41812234896094,0.015,185430.8393300557,0.0,#6895dd,Offshore Wind (AC),True,61.0635917617207,0.0,0.0,244.2543670468828,81.41812234896094
2025,ES1 2 onwind,ES1 2,onwind,4177.98243145088,0.015,96085.88801996628,0.0,#235ebc,Onshore Wind,True,3133.4868235881595,3133.4868235881595,3133.4868235881595,3133.4868235881595,7311.469255039039
2030,ES1 2 onwind,ES1 2,onwind,4177.98243145088,0.015,96075.88801996628,0.0,#235ebc,Onshore Wind,True,3133.4868235881595,3133.4868235881595,6266.973647176319,6266.973647176319,10444.956078627198
2040,ES1 2 onwind,ES1 2,onwind,4177.98243145088,0.015,96065.88801996628,0.0,#235ebc,Onshore Wind,True,3133.4868235881595,2911.785535097386,9178.759182273705,9400.46047076448,13356.741613724585
2050,ES1 2 onwind,ES1 2,onwind,4177.98243145088,0.015,96055.88801996628,0.0,#235ebc,Onshore Wind,True,3133.4868235881595,0.0,9178.759182273705,12533.947294352638,13356.741613724585
2025,ES1 2 ror,ES1 2,ror,36.65,0.0,299140.2249292296,0.0,#4adbc8,Run of River,True,27.487499999999997,27.4875,27.4875,27.487499999999997,64.1375
2030,ES1 2 ror,ES1 2,ror,36.65,0.0,299130.2249292296,0.0,#4adbc8,Run of River,True,27.487499999999997,0.0,27.4875,54.974999999999994,64.1375
2040,ES1 2 ror,ES1 2,ror,36.65,0.0,299120.2249292296,0.0,#4adbc8,Run of River,True,27.487499999999997,0.0,27.4875,82.46249999999999,64.1375
2050,ES1 2 ror,ES1 2,ror,36.65,0.0,299110.2249292296,0.0,#4adbc8,Run of River,True,27.487499999999997,0.0,27.4875,109.94999999999999,64.1375
2025,ES1 2 solar,ES1 2,solar,1258.4329093785896,0.01,35602.07124380445,0.0,#f9d002,Solar,True,943.8246820339422,943.8246820339422,943.8246820339422,943.8246820339422,2202.257591412532
2030,ES1 2 solar,ES1 2,solar,1258.4329093785896,0.01,35592.07124380445,0.0,#f9d002,Solar,True,943.8246820339422,943.8246820339422,1887.6493640678843,1887.6493640678843,3146.0822734464737
2040,ES1 2 solar,ES1 2,solar,1258.4329093785896,0.01,35582.07124380445,0.0,#f9d002,Solar,True,943.8246820339422,943.8246820339422,2831.4740461018264,2831.4740461018264,4089.906955480416
2050,ES1 2 solar,ES1 2,solar,1258.4329093785896,0.01,35572.07124380445,0.0,#f9d002,Solar,True,943.8246820339422,943.8246820339422,3775.2987281357687,3775.2987281357687,5033.731637514358
2025,ES1 3 CCGT,ES1 3,CCGT,6225.0,41.0392498565482,99027.72929315244,0.2,#b20101,Combined-Cycle Gas,True,4668.75,0.0,0.0,4668.75,6225.0
2030,ES1 3 CCGT,ES1 3,CCGT,6225.0,41.0392498565482,99017.72929315244,0.2,#b20101,Combined-Cycle Gas,True,4668.75,0.0,0.0,9337.5,6225.0
2040,ES1 3 CCGT,ES1 3,CCGT,6225.0,41.0392498565482,99007.72929315244,0.2,#b20101,Combined-Cycle Gas,True,4668.75,0.0,0.0,14006.25,6225.0
2050,ES1 3 CCGT,ES1 3,CCGT,6225.0,41.0392498565482,98997.72929315244,0.2,#b20101,Combined-Cycle Gas,True,4668.75,0.0,0.0,18675.0,6225.0
2025,ES1 3 coal,ES1 3,coal,543.0208674157096,28.196969696969692,349976.5536298572,0.34,#707070,Coal,True,407.2656505617822,0.0,0.0,407.2656505617822,543.0208674157096
2030,ES1 3 coal,ES1 3,coal,543.0208674157096,28.196969696969692,349966.5536298572,0.34,#707070,Coal,True,407.2656505617822,0.0,0.0,814.5313011235644,543.0208674157096
2040,ES1 3 coal,ES1 3,coal,543.0208674157096,28.196969696969692,349956.5536298572,0.34,#707070,Coal,True,407.2656505617822,0.0,0.0,1221.7969516853466,543.0208674157096
2050,ES1 3 coal,ES1 3,coal,543.0208674157096,28.196969696969692,349946.5536298572,0.34,#707070,Coal,True,407.2656505617822,0.0,0.0,1629.0626022471288,543.0208674157096
2025,ES1 3 offwind-ac,ES1 3,offwind-ac,3813.550615754752,0.015,184588.3619562837,0.0,#6895dd,Offshore Wind (AC),True,2860.162961816064,2860.162961816064,2860.162961816064,2860.162961816064,6673.713577570816
2030,ES1 3 offwind-ac,ES1 3,offwind-ac,3813.550615754752,0.015,184578.3619562837,0.0,#6895dd,Offshore Wind (AC),True,2860.162961816064,2860.162961816064,5720.325923632128,5720.325923632128,9533.87653938688
2040,ES1 3 offwind-ac,ES1 3,offwind-ac,3813.550615754752,0.015,184568.3619562837,0.0,#6895dd,Offshore Wind (AC),True,2860.162961816064,378.0586399367676,6098.384563568896,8580.488885448192,9911.935179323647
2050,ES1 3 offwind-ac,ES1 3,offwind-ac,3813.550615754752,0.015,184558.3619562837,0.0,#6895dd,Offshore Wind (AC),True,2860.162961816064,0.0,6098.384563568896,11440.651847264257,9911.935179323647
2025,ES1 3 onwind,ES1 3,onwind,3188.486869328991,0.015,96085.88801996633,0.0,#235ebc,Onshore Wind,True,2391.3651519967434,2391.3651519967434,2391.3651519967434,2391.3651519967434,5579.852021325734
2030,ES1 3 onwind,ES1 3,onwind,3188.486869328991,0.015,96075.88801996633,0.0,#235ebc,Onshore Wind,True,2391.3651519967434,621.2913039443938,3012.656455941137,4782.730303993487,6201.143325270128
2040,ES1 3 onwind,ES1 3,onwind,3188.486869328991,0.015,96065.88801996633,0.0,#235ebc,Onshore Wind,True,2391.3651519967434,0.0,3012.656455941137,7174.09545599023,6201.143325270128
2050,ES1 3 onwind,ES1 3,onwind,3188.486869328991,0.015,96055.88801996633,0.0,#235ebc,Onshore Wind,True,2391.3651519967434,0.0,3012.656455941137,9565.460607986974,6201.143325270128
2025,ES1 3 solar,ES1 3,solar,2215.1920363579256,0.01,35602.07124380445,0.0,#f9d002,Solar,True,1661.3940272684442,1661.3940272684442,1661.3940272684442,1661.3940272684442,3876.5860636263697
2030,ES1 3 solar,ES1 3,solar,2215.1920363579256,0.01,35592.07124380445,0.0,#f9d002,Solar,True,1661.3940272684442,1661.3940272684442,3322.7880545368885,3322.7880545368885,5537.980090894815
2040,ES1 3 solar,ES1 3,solar,2215.1920363579256,0.01,35582.07124380445,0.0,#f9d002,Solar,True,1661.3940272684442,1661.3940272684442,4984.182081805333,4984.182081805333,7199.374118163259
2050,ES1 3 solar,ES1 3,solar,2215.1920363579256,0.01,35572.07124380445,0.0,#f9d002,Solar,True,1661.3940272684442,1661.3940272684442,6645.576109073777,6645.576109073777,8860.768145431703
2025,ES1 4 CCGT,ES1 4,CCGT,1879.58,38.796220772198495,99027.72929315244,0.2,#b20101,Combined-Cycle Gas,True,1409.685,0.0,0.0,1409.685,1879.58
2030,ES1 4 CCGT,ES1 4,CCGT,1879.58,38.796220772198495,99017.72929315244,0.2,#b20101,Combined-Cycle Gas,True,1409.685,0.0,0.0,2819.37,1879.58
2040,ES1 4 CCGT,ES1 4,CCGT,1879.58,38.796220772198495,99007.72929315244,0.2,#b20101,Combined-Cycle Gas,True,1409.685,0.0,0.0,4229.055,1879.58
2050,ES1 4 CCGT,ES1 4,CCGT,1879.58,38.796220772198495,98997.72929315244,0.2,#b20101,Combined-Cycle Gas,True,1409.685,0.0,0.0,5638.74,1879.58
2025,ES1 4 coal,ES1 4,coal,1521.347682661484,28.1969696969697,349976.5536298572,0.34,#707070,Coal,True,1141.010761996113,0.0,0.0,1141.010761996113,1521.347682661484
2030,ES1 4 coal,ES1 4,coal,1521.347682661484,28.1969696969697,349966.5536298572,0.34,#707070,Coal,True,1141.010761996113,0.0,0.0,2282.021523992226,1521.347682661484
2040,ES1 4 coal,ES1 4,coal,1521.347682661484,28.1969696969697,349956.5536298572,0.34,#707070,Coal,True,1141.010761996113,0.0,0.0,3423.032285988339,1521.347682661484
2050,ES1 4 coal,ES1 4,coal,1521.347682661484,28.1969696969697,349946.5536298572,0.34,#707070,Coal,True,1141.010761996113,0.0,0.0,4564.043047984452,1521.347682661484
2025,ES1 4 offwind-ac,ES1 4,offwind-ac,1819.0918489794371,0.015,184037.52220188075,0.0,#6895dd,Offshore Wind (AC),True,1364.318886734578,1364.318886734578,1364.318886734578,1364.318886734578,3183.410735714015
2030,ES1 4 offwind-ac,ES1 4,offwind-ac,1819.0918489794371,0.015,184027.52220188075,0.0,#6895dd,Offshore Wind (AC),True,1364.318886734578,1364.318886734578,2728.637773469156,2728.637773469156,4547.729622448593
2040,ES1 4 offwind-ac,ES1 4,offwind-ac,1819.0918489794371,0.015,184017.52220188075,0.0,#6895dd,Offshore Wind (AC),True,1364.318886734578,1364.318886734578,4092.956660203734,4092.956660203734,5912.048509183171
2050,ES1 4 offwind-ac,ES1 4,offwind-ac,1819.0918489794371,0.015,184007.52220188075,0.0,#6895dd,Offshore Wind (AC),True,1364.318886734578,0.0,4092.956660203734,5457.275546938312,5912.048509183171
2025,ES1 4 onwind,ES1 4,onwind,3833.017195808858,0.0149999999999999,96085.8880199663,0.0,#235ebc,Onshore Wind,True,2874.7628968566437,2874.762896856644,2874.762896856644,2874.7628968566437,6707.780092665502
2030,ES1 4 onwind,ES1 4,onwind,3833.017195808858,0.0149999999999999,96075.8880199663,0.0,#235ebc,Onshore Wind,True,2874.7628968566437,2874.762896856644,5749.525793713288,5749.525793713287,9582.542989522146
2040,ES1 4 onwind,ES1 4,onwind,3833.017195808858,0.0149999999999999,96065.8880199663,0.0,#235ebc,Onshore Wind,True,2874.7628968566437,2874.762896856644,8624.288690569932,8624.28869056993,12457.30588637879
2050,ES1 4 onwind,ES1 4,onwind,3833.017195808858,0.0149999999999999,96055.8880199663,0.0,#235ebc,Onshore Wind,True,2874.7628968566437,2133.051165328276,10757.339855898208,11499.051587426575,14590.357051707066
2025,ES1 4 solar,ES1 4,solar,644.221044249258,0.01,35602.07124380444,0.0,#f9d002,Solar,True,483.1657831869435,483.1657831869435,483.1657831869435,483.1657831869435,1127.3868274362014
2030,ES1 4 solar,ES1 4,solar,644.221044249258,0.01,35592.07124380444,0.0,#f9d002,Solar,True,483.1657831869435,483.1657831869435,966.331566373887,966.331566373887,1610.552610623145
2040,ES1 4 solar,ES1 4,solar,644.221044249258,0.01,35582.07124380444,0.0,#f9d002,Solar,True,483.1657831869435,483.1657831869435,1449.4973495608306,1449.4973495608306,2093.7183938100884
2050,ES1 4 solar,ES1 4,solar,644.221044249258,0.01,35572.07124380444,0.0,#f9d002,Solar,True,483.1657831869435,483.1657831869435,1932.663132747774,1932.663132747774,2576.884176997032
2025,ES1 5 CCGT,ES1 5,CCGT,597.5,38.85517241379311,99027.72929315244,0.2,#b20101,Combined-Cycle Gas,True,448.125,0.0,0.0,448.125,597.5
2030,ES1 5 CCGT,ES1 5,CCGT,597.5,38.85517241379311,99017.72929315244,0.2,#b20101,Combined-Cycle Gas,True,448.125,0.0,0.0,896.25,597.5
2040,ES1 5 CCGT,ES1 5,CCGT,597.5,38.85517241379311,99007.72929315244,0.2,#b20101,Combined-Cycle Gas,True,448.125,0.0,0.0,1344.375,597.5
2050,ES1 5 CCGT,ES1 5,CCGT,597.5,38.85517241379311,98997.72929315244,0.2,#b20101,Combined-Cycle Gas,True,448.125,0.0,0.0,1792.5,597.5
2025,ES1 5 onwind,ES1 5,onwind,4150.453988785024,0.015,96085.8880199663,0.0,#235ebc,Onshore Wind,True,3112.840491588768,3112.840491588768,3112.840491588768,3112.840491588768,7263.294480373792
2030,ES1 5 onwind,ES1 5,onwind,4150.453988785024,0.015,96075.8880199663,0.0,#235ebc,Onshore Wind,True,3112.840491588768,3112.840491588768,6225.680983177536,6225.680983177536,10376.134971962561
2040,ES1 5 onwind,ES1 5,onwind,4150.453988785024,0.015,96065.8880199663,0.0,#235ebc,Onshore Wind,True,3112.840491588768,0.0,6225.680983177536,9338.521474766305,10376.134971962561
2050,ES1 5 onwind,ES1 5,onwind,4150.453988785024,0.015,96055.8880199663,0.0,#235ebc,Onshore Wind,True,3112.840491588768,0.0,6225.680983177536,12451.361966355073,10376.134971962561
2025,ES1 5 solar,ES1 5,solar,2270.9839365368257,0.01,35602.07124380446,0.0,#f9d002,Solar,True,1703.2379524026192,1703.2379524026192,1703.2379524026192,1703.2379524026192,3974.221888939445
2030,ES1 5 solar,ES1 5,solar,2270.9839365368257,0.01,35592.07124380446,0.0,#f9d002,Solar,True,1703.2379524026192,1703.2379524026192,3406.4759048052383,3406.4759048052383,5677.4598413420645
2040,ES1 5 solar,ES1 5,solar,2270.9839365368257,0.01,35582.07124380446,0.0,#f9d002,Solar,True,1703.2379524026192,1703.2379524026192,5109.7138572078575,5109.7138572078575,7380.697793744683
2050,ES1 5 solar,ES1 5,solar,2270.9839365368257,0.01,35572.07124380446,0.0,#f9d002,Solar,True,1703.2379524026192,1703.2379524026192,6812.951809610477,6812.951809610477,9083.935746147303
2025,ES1 6 CCGT,ES1 6,CCGT,3736.514,53.09184503763878,99027.72929315244,0.2,#b20101,Combined-Cycle Gas,True,2802.3855000000003,0.0,0.0,2802.3855000000003,3736.514
2030,ES1 6 CCGT,ES1 6,CCGT,3736.514,53.09184503763878,99017.72929315244,0.2,#b20101,Combined-Cycle Gas,True,2802.3855000000003,0.0,0.0,5604.771000000001,3736.514
2040,ES1 6 CCGT,ES1 6,CCGT,3736.514,53.09184503763878,99007.72929315244,0.2,#b20101,Combined-Cycle Gas,True,2802.3855000000003,0.0,0.0,8407.156500000001,3736.514
2050,ES1 6 CCGT,ES1 6,CCGT,3736.514,53.09184503763878,98997.72929315244,0.2,#b20101,Combined-Cycle Gas,True,2802.3855000000003,0.0,0.0,11209.542000000001,3736.514
2025,ES1 6 offwind-ac,ES1 6,offwind-ac,1993.006855849516,0.015,183319.76637314336,0.0,#6895dd,Offshore Wind (AC),True,1494.755141887137,0.0,0.0,1494.755141887137,1993.006855849516
2030,ES1 6 offwind-ac,ES1 6,offwind-ac,1993.006855849516,0.015,183309.76637314336,0.0,#6895dd,Offshore Wind (AC),True,1494.755141887137,0.0,0.0,2989.510283774274,1993.006855849516
2040,ES1 6 offwind-ac,ES1 6,offwind-ac,1993.006855849516,0.015,183299.76637314336,0.0,#6895dd,Offshore Wind (AC),True,1494.755141887137,0.0,0.0,4484.2654256614105,1993.006855849516
2050,ES1 6 offwind-ac,ES1 6,offwind-ac,1993.006855849516,0.015,183289.76637314336,0.0,#6895dd,Offshore Wind (AC),True,1494.755141887137,0.0,0.0,5979.020567548548,1993.006855849516
2025,ES1 6 onwind,ES1 6,onwind,2619.4774169594352,0.015,96085.88801996633,0.0,#235ebc,Onshore Wind,True,1964.6080627195765,1964.6080627195763,1964.6080627195763,1964.6080627195765,4584.085479679012
2030,ES1 6 onwind,ES1 6,onwind,2619.4774169594352,0.015,96075.88801996633,0.0,#235ebc,Onshore Wind,True,1964.6080627195765,1964.6080627195763,3929.2161254391526,3929.216125439153,6548.693542398588
2040,ES1 6 onwind,ES1 6,onwind,2619.4774169594352,0.015,96065.88801996633,0.0,#235ebc,Onshore Wind,True,1964.6080627195765,0.0,3929.2161254391526,5893.824188158729,6548.693542398588
2050,ES1 6 onwind,ES1 6,onwind,2619.4774169594352,0.015,96055.88801996633,0.0,#235ebc,Onshore Wind,True,1964.6080627195765,0.0,3929.2161254391526,7858.432250878306,6548.693542398588
2025,ES1 6 solar,ES1 6,solar,1009.5005333050456,0.01,35602.07124380444,0.0,#f9d002,Solar,True,757.1253999787841,757.1253999787841,757.1253999787841,757.1253999787841,1766.6259332838297
2030,ES1 6 solar,ES1 6,solar,1009.5005333050456,0.01,35592.07124380444,0.0,#f9d002,Solar,True,757.1253999787841,757.1253999787841,1514.2507999575682,1514.2507999575682,2523.751333262614
2040,ES1 6 solar,ES1 6,solar,1009.5005333050456,0.01,35582.07124380444,0.0,#f9d002,Solar,True,757.1253999787841,757.1253999787841,2271.3761999363524,2271.3761999363524,3280.876733241398
2050,ES1 6 solar,ES1 6,solar,1009.5005333050456,0.01,35572.07124380444,0.0,#f9d002,Solar,True,757.1253999787841,757.1253999787841,3028.5015999151365,3028.5015999151365,4038.0021332201823
2025,ES1 7 CCGT,ES1 7,CCGT,46.0,38.85517241379311,99027.72929315244,0.2,#b20101,Combined-Cycle Gas,True,34.5,0.0,0.0,34.5,46.0
2030,ES1 7 CCGT,ES1 7,CCGT,46.0,38.85517241379311,99017.72929315244,0.2,#b20101,Combined-Cycle Gas,True,34.5,0.0,0.0,69.0,46.0
2040,ES1 7 CCGT,ES1 7,CCGT,46.0,38.85517241379311,99007.72929315244,0.2,#b20101,Combined-Cycle Gas,True,34.5,0.0,0.0,103.5,46.0
2050,ES1 7 CCGT,ES1 7,CCGT,46.0,38.85517241379311,98997.72929315244,0.2,#b20101,Combined-Cycle Gas,True,34.5,0.0,0.0,138.0,46.0
2025,ES1 7 onwind,ES1 7,onwind,3638.947760418276,0.015,96085.8880199663,0.0,#235ebc,Onshore Wind,True,2729.2108203137072,2729.2108203137072,2729.2108203137072,2729.2108203137072,6368.158580731983
2030,ES1 7 onwind,ES1 7,onwind,3638.947760418276,0.015,96075.8880199663,0.0,#235ebc,Onshore Wind,True,2729.2108203137072,2729.2108203137072,5458.4216406274145,5458.4216406274145,9097.369401045691
2040,ES1 7 onwind,ES1 7,onwind,3638.947760418276,0.015,96065.8880199663,0.0,#235ebc,Onshore Wind,True,2729.2108203137072,0.0,5458.4216406274145,8187.632460941122,9097.369401045691
2050,ES1 7 onwind,ES1 7,onwind,3638.947760418276,0.015,96055.8880199663,0.0,#235ebc,Onshore Wind,True,2729.2108203137072,0.0,5458.4216406274145,10916.843281254829,9097.369401045691
