year,scenario,utilization_rate,congestion_rate
2025,NT,0.6192185039685817,0.506422305764411
2030,NT,0.6261840229483931,0.5087719298245614
2040,DE,0.6382436121297991,0.5138627819548872
2040,GA,0.6328368173733114,0.5140194235588972
2040,NT,0.6371828292778271,0.5144893483709273
2050,DE,0.6446932125121265,0.5169956140350878
2050,GA,0.6359591548471809,0.5116697994987469
