year,scenario,Invest Gen,Invest Bat,Invest Tx,Production Cost,CO2 Emission Cost,Load Shedding Cost,Curtailment Cost,Prod+CO2 Cost,Total CapEx,Total OpEx,Total Cost
2025,NT,12949366368.654459,,0.0,2160113576.2221413,1071422143.0447502,0.0,0.0,3231535719.2668915,12949366368.654459,3231535719.2668915,16180902087.92135
2030,NT,2657771728.466362,,0.0,1901427450.6547666,927063186.5635966,0.0,0.0,2828490637.2183633,2657771728.466362,2828490637.2183633,5486262365.684725
2040,DE,620939601.6283449,,0.0,3244024169.8503723,1573453135.4731421,0.0,0.0,4817477305.323515,620939601.6283449,4817477305.323515,5438416906.951859
2040,GA,620939601.6283449,,0.0,2380120646.8550243,1152433747.7951994,0.0,0.0,3532554394.6502237,620939601.6283449,3532554394.6502237,4153493996.2785687
2040,NT,620939601.6283449,,0.0,3050562148.0862074,1477756718.1589916,0.0,0.0,4528318866.245199,620939601.6283449,4528318866.245199,5149258467.873544
2050,DE,0.0,,0.0,3925059186.6981936,1912825994.3365607,422641203.5254426,0.0,5837885181.034754,0.0,6260526384.560196,6260526384.560196
2050,GA,0.0,,0.0,2897428672.018016,1402035826.8148699,0.0,0.0,4299464498.832886,0.0,4299464498.832886,4299464498.832886
All,All,16228077698.749166,0.0,0.0,10364353944.49888,5057130773.993174,211320601.7627213,0.0,15421484718.492054,16228077698.749166,15632805320.254776,31860883019.003944
