year,scenario,production,co2_emission,co2_emission_cost,production_cost,production_cost_with_emission
2025,NT,281704474.28747094,24834085.849320613,2980090301.9184732,4846068015.918493,7826158317.8369665
2030,NT,300367301.54473084,20349087.511277072,2441890501.3532486,3967147874.846543,6409038376.199792
2040,DE,375989855.698662,26607172.46977397,3192860696.372876,5177196647.095292,8370057343.468168
2040,GA,333959624.6499821,19764520.55962527,2371742467.1550326,3857714773.492572,6229457240.647604
2040,NT,366985550.38586235,25092014.47009164,3011041736.4109974,4891268989.8083935,7902310726.219391
2050,DE,406240769.2592711,29740369.50697778,3568844340.8373337,5701600890.005683,9270445230.843016
2050,GA,359757849.77628034,21721631.326790765,2606595759.214892,4234989940.5882955,6841585699.803187
