year,scenario,ES1 0,ES1 1,ES1 2,ES1 3,ES1 4,ES1 5,ES1 6,ES1 7,ES1 8,PT1 0,PT1 1
2025,NT,34.32759347339008,33.94910409700533,34.35681588622712,34.09212489558964,34.36997315526604,34.46404117979094,34.77661259250999,34.787882546520045,34.68482324929056,34.50637337539057,34.81406408156053
2030,NT,22.759475231337856,22.542838850779713,22.809851342284077,22.628245318349418,22.81341494126897,22.875100360168318,23.088558789912586,23.090046243213692,23.027618879748196,22.955822455189132,23.13651450249832
2040,DE,30.93412842161967,30.685935890995157,31.042800106006307,30.80178518199933,30.93569155262523,31.137806639351716,31.422103743498617,31.43039304285646,31.339168286299724,31.241659772539347,31.483276745743936
2040,GA,24.685563723078726,24.470364301981093,24.755211947670546,24.566530653794914,24.659485553258232,24.834530751308893,25.057689234080915,25.06788842223971,24.991552003743294,24.92190983286303,25.116920409750442
2040,NT,29.33572585392067,29.099729741865378,29.436289868801673,29.208920935936085,29.332984060300106,29.527565589893346,29.795963989157652,29.805021363200087,29.71732056297923,29.62744476872835,29.85591279166032
2050,DE,55.268727910867916,55.20561185803579,55.86195532590787,55.47436282648933,55.59663515434005,56.07954129390377,56.544517555481036,56.606492680091165,56.39527403398305,56.232773315058424,56.70432271514609
2050,GA,28.232541312512144,28.002574318809067,28.328274538667248,28.109119083223113,28.224509069900346,28.41576597093498,28.674410117278214,28.68277457471746,28.598726918839372,28.5102293007319,28.72934445208811
