,lower_bound,upper_bound,count,percent_of_high,percent_of_total
0,90.856,154.237,0,0.0,0.0
1,154.237,217.617,0,0.0,0.0
2,217.617,280.997,0,0.0,0.0
3,280.997,344.378,0,0.0,0.0
4,344.378,407.758,0,0.0,0.0
5,407.758,471.138,0,0.0,0.0
6,471.138,534.518,0,0.0,0.0
7,534.518,597.899,0,0.0,0.0
8,597.899,661.279,0,0.0,0.0
9,661.279,724.659,0,0.0,0.0
10,724.659,788.039,0,0.0,0.0
11,788.039,851.42,0,0.0,0.0
12,851.42,914.8,0,0.0,0.0
13,914.8,978.18,0,0.0,0.0
14,978.18,1041.56,0,0.0,0.0
15,1041.56,1104.94,0,0.0,0.0
16,1104.94,1168.321,0,0.0,0.0
17,1168.321,1231.701,0,0.0,0.0
18,1231.701,1295.081,0,0.0,0.0
19,1295.081,1358.461,0,0.0,0.0
20,1358.461,1421.842,0,0.0,0.0
21,1421.842,1485.222,0,0.0,0.0
22,1485.222,1548.602,0,0.0,0.0
23,1548.602,1611.982,0,0.0,0.0
24,1611.982,1675.363,0,0.0,0.0
25,1675.363,1738.743,0,0.0,0.0
26,1738.743,1802.123,0,0.0,0.0
27,1802.123,1865.503,0,0.0,0.0
28,1865.503,1928.884,0,0.0,0.0
29,1928.884,1992.264,0,0.0,0.0
30,1992.264,2055.644,0,0.0,0.0
31,2055.644,2119.024,0,0.0,0.0
32,2119.024,2182.405,0,0.0,0.0
33,2182.405,2245.785,1,3.0303030303030303,0.001932591218305504
34,2245.785,2309.165,6,18.181818181818183,0.011595547309833025
35,2309.165,2372.545,4,12.121212121212121,0.007730364873222016
36,2372.545,2435.925,0,0.0,0.0
37,2435.925,2499.306,0,0.0,0.0
38,2499.306,2562.686,0,0.0,0.0
39,2562.686,2626.066,0,0.0,0.0
40,2626.066,2689.446,0,0.0,0.0
41,2689.446,2752.827,0,0.0,0.0
42,2752.827,2816.207,0,0.0,0.0
43,2816.207,2879.587,0,0.0,0.0
44,2879.587,2942.967,0,0.0,0.0
45,2942.967,3006.348,0,0.0,0.0
46,3006.348,3069.728,0,0.0,0.0
47,3069.728,3133.108,0,0.0,0.0
48,3133.108,3196.488,0,0.0,0.0
49,3196.488,3259.869,0,0.0,0.0
50,3259.869,3323.249,0,0.0,0.0
51,3323.249,3386.629,0,0.0,0.0
52,3386.629,3450.009,0,0.0,0.0
53,3450.009,3513.39,0,0.0,0.0
54,3513.39,3576.77,0,0.0,0.0
55,3576.77,3640.15,0,0.0,0.0
56,3640.15,3703.53,0,0.0,0.0
57,3703.53,3766.91,0,0.0,0.0
58,3766.91,3830.291,0,0.0,0.0
59,3830.291,3893.671,0,0.0,0.0
60,3893.671,3957.051,0,0.0,0.0
61,3957.051,4020.431,0,0.0,0.0
62,4020.431,4083.812,0,0.0,0.0
63,4083.812,4147.192,0,0.0,0.0
64,4147.192,4210.572,0,0.0,0.0
65,4210.572,4273.952,0,0.0,0.0
66,4273.952,4337.333,0,0.0,0.0
67,4337.333,4400.713,0,0.0,0.0
68,4400.713,4464.093,0,0.0,0.0
69,4464.093,4527.473,0,0.0,0.0
70,4527.473,4590.854,0,0.0,0.0
71,4590.854,4654.234,0,0.0,0.0
72,4654.234,4717.614,0,0.0,0.0
73,4717.614,4780.994,0,0.0,0.0
74,4780.994,4844.375,0,0.0,0.0
75,4844.375,4907.755,0,0.0,0.0
76,4907.755,4971.135,0,0.0,0.0
77,4971.135,5034.515,0,0.0,0.0
78,5034.515,5097.895,0,0.0,0.0
79,5097.895,5161.276,1,3.0303030303030303,0.001932591218305504
80,5161.276,5224.656,0,0.0,0.0
81,5224.656,5288.036,3,9.090909090909092,0.0057977736549165125
82,5288.036,5351.416,5,15.151515151515152,0.00966295609152752
83,5351.416,5414.797,2,6.0606060606060606,0.003865182436611008
84,5414.797,5478.177,0,0.0,0.0
85,5478.177,5541.557,0,0.0,0.0
86,5541.557,5604.937,0,0.0,0.0
87,5604.937,5668.318,0,0.0,0.0
88,5668.318,5731.698,0,0.0,0.0
89,5731.698,5795.078,0,0.0,0.0
90,5795.078,5858.458,0,0.0,0.0
91,5858.458,5921.839,0,0.0,0.0
92,5921.839,5985.219,0,0.0,0.0
93,5985.219,6048.599,0,0.0,0.0
94,6048.599,6111.979,0,0.0,0.0
95,6111.979,6175.36,1,3.0303030303030303,0.001932591218305504
96,6175.36,6238.74,1,3.0303030303030303,0.001932591218305504
97,6238.74,6302.12,3,9.090909090909092,0.0057977736549165125
98,6302.12,6365.5,4,12.121212121212121,0.007730364873222016
99,6365.5,6428.88,2,6.0606060606060606,0.003865182436611008
