Label,Objective Value,Optimality Gap (%),Runtime (s),Build Time (s),Optimize Time (s),Total Time (s),Number of Variables,Number of Constraints,Number of Nonzeros,Number of Integer Variables,Number of Binary Variables,Number of Quadratic Constraints,Model Status
SP,22338017090.103306,,478.7183349132538,135.55262398719788,479.28752851486206,614.8401525020599,1895688,1440348,3869565,0,0,0,2
EV,22030741590.90272,,186.1273739337921,69.77307987213135,186.3784291744232,256.15150904655457,632328,823312,2150346,0,0,0,2
EEV,24005666821.911488,,5.322334051132202,134.28860569000244,5.866793632507324,140.15539932250977,1895688,1440348,3869565,0,0,0,2
EVPI,22099222448.272,,172.63272766272226,82.78575154145558,173.0321670373281,255.81791857878366,1474568.0,823317.3333333334,2265034.0,0.0,0.0,0.0,2.0
EVPI std,1001379045.9950807,,19.51146809650365,4.94431211953531,19.49561921859021,19.024897028971086,326198.1493509735,2.065591117977289,44418.471400983624,0.0,0.0,0.0,0.0
