year,scenario,production,co2_emission,co2_emission_cost,production_cost,production_cost_with_emission
2025,NT,275300810.85632354,9802665.285597507,784213222.8478005,1825586468.385248,2609799691.2330484
2030,NT,295450676.6003025,6971852.999859039,557748239.9887232,1278549663.5364332,1836297903.5251563
2040,DE,368743185.00132775,11578498.886419423,926279910.913554,2122400939.4474447,3048680850.3609986
2040,GA,328075993.9871518,8068425.286645262,645474022.9316208,1470900090.0345757,2116374112.9661965
2040,NT,360057906.2415515,10757676.926090853,860614154.0872682,1971248266.5540583,2831862420.6413264
2050,DE,397587317.6641296,13802978.616655048,1104238289.332404,2533010216.4926195,3637248505.8250237
2050,GA,352651802.9516654,9356862.873379119,748549029.8703296,1701389537.3603187,2449938567.230648
