year,carrier,potential_capacity,new_capacity,number_possible_buildouts,number_actual_buildouts,cost_of_buildout,total_production,total_co2_emissions,total_production_cost,total_co2_emission_cost,total_production_cost_with_emission,total_cost
2025,CCGT,60900.664000000004,4514.2502383223,11,1,447035950.5621296,45250901.27719669,9050180.255439337,1760582219.2488577,724014420.435147,2484596639.684005,2931632590.2461343
2025,coal,9478.786965467825,0.0,5,0,0.0,2213191.2651710818,752485.0301581679,62405287.03762702,60198802.41265343,122604089.45028046,122604089.45028046
2025,offwind-ac,27469.304443667334,5750.206760447316,9,2,1056530739.6118048,36711333.47979774,0.0,550670.0021969661,0.0,550670.0021969661,1057081409.6140018
2025,onwind,64079.00668944659,36066.05257717692,11,6,3465438689.2528386,102203320.31619862,0.0,1533049.8047429773,0.0,1533049.8047429773,3466971739.0575814
2025,ror,5571.016495,5277.0,4,2,1578562966.9515445,37397835.33564296,0.0,0.0,0.0,0.0,1578562966.9515445
2025,solar,25414.038546077332,25414.038546077332,11,11,904792410.9102377,51524229.18231645,0.0,515242.29182316456,0.0,515242.29182316456,905307653.2020608
2030,CCGT,60900.664000000004,0.0,11,0,0.0,31205191.367278583,6241038.273455717,1214972643.8751693,499283061.87645733,1714255705.7516265,1714255705.7516265
2030,coal,9478.786965467825,0.0,5,0,0.0,2149455.0776568293,730814.7264033221,60608119.68968725,58465178.11226576,119073297.80195302,119073297.80195302
2030,offwind-ac,27469.304443667334,3638.1836979588734,9,1,669562313.0876268,38418687.85665919,0.0,576280.3178498878,0.0,576280.3178498878,670138593.4054767
2030,onwind,64079.00668944659,16021.999254519476,11,2,1539488026.2257419,107928327.79255761,0.0,1618924.9168883616,0.0,1618924.9168883616,1541106951.1426303
2030,ror,5571.016495,210.34467725619984,4,1,62922554.06708581,38379540.82231045,0.0,0.0,0.0,0.0,62922554.06708581
2030,solar,25414.038546077332,21375.57969365383,11,8,761014911.1310835,77369473.68383989,0.0,773694.7368383989,0.0,773694.7368383989,761788605.8679218
2040,CCGT,60900.664000000004,0.0,11,0,0.0,44892242.51458384,8978448.502916768,1755378296.151006,718275880.2333415,2473654176.3843474,2473654176.3843474
2040,coal,9478.786965467825,0.0,5,0,0.0,3401230.9709855206,1156418.5301350772,95904406.62127353,92513482.41080618,188417889.0320797,188417889.0320797
2040,offwind-ac,27469.304443667334,0.0,9,0,0.0,44193896.49080057,0.0,662908.4473620085,0.0,662908.4473620085,662908.4473620085
2040,onwind,64079.00668944659,7666.034391617716,11,1,736597722.1101904,137979923.25423792,0.0,2069698.8488135645,0.0,2069698.8488135645,738667420.9590039
2040,ror,5571.016495,0.0,4,0,0.0,38379540.82231044,0.0,0.0,0.0,0.0,0.0
2040,solar,25414.038546077332,1979.334186457252,11,1,70468396.7215488,83445527.69042538,0.0,834455.2769042539,0.0,834455.2769042539,71302851.99845305
2050,CCGT,60900.664000000004,0.0,11,0,0.0,51178972.389612146,10235794.47792243,2001925924.8420472,818863558.2337943,2820789483.075842,2820789483.075842
2050,coal,9478.786965467825,0.0,5,0,0.0,3953312.550278397,1344126.267094655,111471434.18284994,107530101.3675724,219001535.55042234,219001535.55042234
2050,offwind-ac,27469.304443667334,0.0,9,0,0.0,47007195.65940082,0.0,705107.9348910123,0.0,705107.9348910123,705107.9348910123
2050,onwind,64079.00668944659,0.0,11,0,0.0,150280915.5635862,0.0,2254213.733453789,0.0,2254213.733453789,2254213.733453789
2050,ror,5571.016495,0.0,4,0,0.0,38379540.82231045,0.0,0.0,0.0,0.0,0.0
2050,solar,25414.038546077332,0.0,11,0,0.0,84319623.32270949,0.0,843196.2332270949,0.0,843196.2332270949,843196.2332270949
