Label,Objective Value,Optimality Gap (%),Runtime (s),Build Time (s),Optimize Time (s),Total Time (s),Number of Variables,Number of Constraints,Number of Nonzeros,Number of Integer Variables,Number of Binary Variables,Number of Quadratic Constraints,Model Status
SP,25311701316.10741,,1426.6924359798431,133.86903953552246,1427.2982234954834,1561.167263031006,1895688,1440348,3869565,0,0,0,2
EV,25006433828.287758,,493.37723684310913,69.60209083557129,493.6227989196777,563.224889755249,632328,823312,2150346,0,0,0,2
EEV,28748460757.69405,,7.758028030395508,134.00645422935486,8.352392673492432,142.3588469028473,1895688,1440348,3869565,0,0,0,2
EVPI,25123799908.669952,,468.6935016314189,82.53609204292297,469.10757660865784,551.6436686515808,1474568.0,823317.3333333334,2265034.0,0.0,0.0,0.0,2.0
EVPI std,679963986.7925061,,57.51363897867967,4.497327160049233,57.52756106306042,59.059557999783756,326198.1493509735,2.065591117977289,44418.471400983624,0.0,0.0,0.0,0.0
