,lower_bound,upper_bound,count,percent_of_high,percent_of_total
4,214.385,252.438,5191,67.11053652230122,10.032081014223872
2,138.279,176.332,1129,14.595992243051068,2.1818954854669137
3,176.332,214.385,602,7.782805429864253,1.1634199134199135
0,62.171,100.226,374,4.835164835164836,0.7227891156462585
7,328.545,366.598,230,2.9734970911441496,0.44449598021026593
5,252.438,290.491,73,0.9437621202327084,0.1410791589363018
6,290.491,328.545,56,0.7239819004524887,0.10822510822510822
9,404.651,442.704,30,0.3878474466709761,0.057977736549165125
8,366.598,404.651,14,0.18099547511312217,0.027056277056277056
97,3753.33,3791.384,9,0.11635423400129283,0.017393320964749534
