year,scenario,Invest Gen,Invest Bat,Invest Tx,Production Cost,CO2 Emission Cost,Load Shedding Cost,Curtailment Cost,Prod+CO2 Cost,Total CapEx,Total OpEx,Total Cost
2025,NT,12528359479.592453,0.0,0.0,2152064400.281529,1040602490.981101,0.0,0.0,3192666891.26263,12528359479.592453,3192666891.26263,15721026370.855083
2030,NT,2060063801.9881155,0.0,0.0,1957952259.9312189,933300259.2113385,0.0,0.0,2891252519.142557,2060063801.9881155,2891252519.142557,4951316321.130672
2040,DE,838083883.0113817,319152311.1693035,0.0,3058473821.0156803,1476855410.530964,0.0,0.0,4535329231.546644,1157236194.1806853,4535329231.546644,5692565425.727329
2040,GA,838083883.0113817,319152311.1693035,0.0,2218598501.462718,1051284663.9914982,0.0,0.0,3269883165.454216,1157236194.1806853,3269883165.454216,4427119359.634901
2040,NT,838083883.0113817,319152311.1693035,0.0,2872247762.6327376,1380012873.50944,0.0,0.0,4252260636.1421776,1157236194.1806853,4252260636.1421776,5409496830.322863
2050,DE,0.0,716198156.4485582,0.0,3566436578.8506336,1729500754.2885542,0.0,0.0,5295937333.139188,716198156.4485582,5295937333.139188,6012135489.587746
2050,GA,0.0,716198156.4485582,0.0,2541351409.8537507,1202219198.8990316,0.0,0.0,3743570608.7527823,716198156.4485582,3743570608.7527823,4459768765.201341
All,All,15426507164.59195,1035350467.6178617,0.0,9880350682.935318,4742480376.130199,0.0,0.0,14622831059.065517,16461857632.209812,14622831059.065517,31084688691.27533
