year,scenario,utilization_rate,congestion_rate
2025,NT,0.6435428550284212,0.53109335839599
2030,NT,0.6856500017806137,0.5263157894736842
2040,DE,0.6911331867658188,0.5301535087719298
2040,GA,0.6868192893641365,0.531171679197995
2040,NT,0.6899522437638823,0.5303101503759399
2050,DE,0.6916866893151639,0.5357142857142858
2050,GA,0.6870025613216717,0.5357142857142858
