line,scenario,year,utilization_rate,congestion_rate
88,DE,2040,0.9769521285326325,0.9255952380952381
88,DE,2050,0.9739237924231792,0.898809523809524
88,GA,2040,0.9855173459098654,0.9508928571428572
88,GA,2050,0.9825402117179999,0.9196428571428572
88,NT,2025,0.9685240010997931,0.9017857142857144
88,NT,2030,0.9854035064611774,0.9508928571428572
88,NT,2040,0.9789412076643709,0.9270833333333335
89,DE,2040,0.9126711200116409,0.4702380952380953
89,DE,2050,0.9106024765150547,0.5044642857142857
89,GA,2040,0.9158474697531438,0.4538690476190476
89,GA,2050,0.9107979608680755,0.4642857142857143
89,NT,2025,0.9660869667661971,0.7127976190476191
89,NT,2030,0.9309321400107347,0.48809523809523814
89,NT,2040,0.9126907547263551,0.4761904761904762
90,DE,2040,0.522277056490399,0.07291666666666667
90,DE,2050,0.5253617446823113,0.08035714285714286
90,GA,2040,0.4827358612524141,0.05654761904761905
90,GA,2050,0.4856962139857023,0.0625
90,NT,2025,0.48203095204568863,0.05654761904761905
90,NT,2030,0.4761085279450429,0.05803571428571429
90,NT,2040,0.5132065539512501,0.07738095238095238
91,DE,2040,0.9741054425859695,0.8541666666666666
91,DE,2050,0.9791848473096837,0.8824404761904762
91,GA,2040,0.9777302923460005,0.8705357142857144
91,GA,2050,0.9835046987940844,0.9062500000000001
91,NT,2025,0.9496118332246762,0.7648809523809524
91,NT,2030,0.9685001501899307,0.8318452380952381
91,NT,2040,0.9741214802165178,0.8571428571428572
92,DE,2040,0.815995376857587,0.6517857142857144
92,DE,2050,0.8456231546113507,0.6949404761904762
92,GA,2040,0.8141798665852554,0.6502976190476191
92,GA,2050,0.8251881835323461,0.6770833333333334
92,NT,2025,0.7827591756409695,0.5952380952380952
92,NT,2030,0.7911712416712972,0.6101190476190477
92,NT,2040,0.8056955285522368,0.6383928571428572
93,DE,2040,1.0,1.0
93,DE,2050,1.0,1.0
93,GA,2040,1.0,1.0
93,GA,2050,1.0,1.0
93,NT,2025,1.0,1.0
93,NT,2030,1.0,1.0
93,NT,2040,1.0,1.0
95,DE,2040,0.979542642728889,0.955357142857143
95,DE,2050,0.9806649810665625,0.9568452380952381
95,GA,2040,0.9896997606496948,0.9732142857142857
95,GA,2050,0.9877233354511973,0.9672619047619048
95,NT,2025,0.9985452912578173,0.9880952380952381
