year,scenario,production,co2_emission,co2_emission_cost,production_cost,production_cost_with_emission
2025,NT,275716687.7592082,7481780.7735308185,598542461.8824655,1308191635.2327564,1906734097.115222
2030,NT,295782351.21365654,9428099.620919647,754247969.6735717,1645049769.031557,2399297738.7051287
2040,DE,369260655.2251177,19563285.64466911,1565062851.5735288,3427851839.687372,4992914691.260901
2040,GA,328609805.3056273,13369138.837635579,1069531107.0108464,2317597540.217785,3387128647.228631
2040,NT,360595893.60787195,18205523.015036408,1456441841.2029126,3183693095.5460997,4640134936.749012
2050,DE,398650039.65770185,24182837.799242664,1934627023.939413,4292934119.044305,6227561142.983718
2050,GA,353519686.5487987,17051665.779369682,1364133262.3495746,2995002627.4157662,4359135889.765341
