year,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,3183971954.6883755,0.0,634730.8883553664,1478637.9347033692,0.0,515194.37097227754,3186600517.882406
2030,2136301475.797029,0.0,643752.6050057857,1496682.4106482475,0.0,781661.1632681851,2139223571.9759512
2040,3179372061.81395,19151447.22181228,721880.1170614933,1914026.2679164512,0.0,870652.658750335,3202030068.079491
2050,3855900607.8745813,44075829.8463784,767772.4899165722,2050608.1459797928,0.0,882802.2916242419,3903677620.6484804
