year,scenario,count_total,count_bucket,percent_bucket_of_total
2025,NT,7392,204,2.75974025974026
2030,NT,7392,126,1.7045454545454544
2040,DE,7392,51,0.689935064935065
2040,GA,7392,271,3.666125541125541
2040,NT,7392,117,1.5827922077922076
2050,DE,7392,96,1.2987012987012987
2050,GA,7392,141,1.9074675324675323
