,lower_bound,upper_bound,count,percent_of_high,percent_of_total
0,62.171,80.052,903,67.84372652141248,1.74512987012987
2,97.931,115.811,195,14.650638617580766,0.3768552875695733
1,80.052,97.931,167,12.546957175056347,0.32274273345701915
98,1814.365,1832.244,22,1.6528925619834711,0.04251700680272109
97,1796.485,1814.365,19,1.4274981217129978,0.03671923314780458
99,1832.244,1850.124,11,0.8264462809917356,0.021258503401360544
96,1778.606,1796.485,7,0.5259203606311045,0.013528138528138528
95,1760.726,1778.606,6,0.4507888805409466,0.011595547309833025
94,1742.847,1760.726,1,0.07513148009015778,0.001932591218305504
6,169.45,187.329,0,0.0,0.0
