,lower_bound,upper_bound,count,percent_of_high,percent_of_total
0,68.416,114.502,998,85.2263023057216,0.9643630179344465
1,114.502,160.587,129,11.016225448334756,0.12465213358070501
99,4630.824,4676.909,19,1.6225448334756618,0.01835961657390229
98,4584.739,4630.824,10,0.8539709649871904,0.00966295609152752
97,4538.654,4584.739,10,0.8539709649871904,0.00966295609152752
96,4492.569,4538.654,4,0.3415883859948762,0.003865182436611008
95,4446.484,4492.569,1,0.08539709649871904,0.000966295609152752
3,206.671,252.756,0,0.0,0.0
63,2971.767,3017.852,0,0.0,0.0
72,3386.531,3432.616,0,0.0,0.0
