,lower_bound,upper_bound,count,percent_of_high,percent_of_total
0,68.416,114.502,998,85.2263023057216,0.9643630179344465
1,114.502,160.587,129,11.016225448334756,0.12465213358070501
2,160.587,206.671,0,0.0,0.0
3,206.671,252.756,0,0.0,0.0
4,252.756,298.841,0,0.0,0.0
5,298.841,344.926,0,0.0,0.0
6,344.926,391.011,0,0.0,0.0
7,391.011,437.096,0,0.0,0.0
8,437.096,483.181,0,0.0,0.0
9,483.181,529.266,0,0.0,0.0
10,529.266,575.351,0,0.0,0.0
11,575.351,621.436,0,0.0,0.0
12,621.436,667.521,0,0.0,0.0
13,667.521,713.606,0,0.0,0.0
14,713.606,759.69,0,0.0,0.0
15,759.69,805.775,0,0.0,0.0
16,805.775,851.86,0,0.0,0.0
17,851.86,897.945,0,0.0,0.0
18,897.945,944.03,0,0.0,0.0
19,944.03,990.115,0,0.0,0.0
20,990.115,1036.2,0,0.0,0.0
21,1036.2,1082.285,0,0.0,0.0
22,1082.285,1128.37,0,0.0,0.0
23,1128.37,1174.455,0,0.0,0.0
24,1174.455,1220.54,0,0.0,0.0
25,1220.54,1266.625,0,0.0,0.0
26,1266.625,1312.71,0,0.0,0.0
27,1312.71,1358.794,0,0.0,0.0
28,1358.794,1404.879,0,0.0,0.0
29,1404.879,1450.964,0,0.0,0.0
30,1450.964,1497.049,0,0.0,0.0
31,1497.049,1543.134,0,0.0,0.0
32,1543.134,1589.219,0,0.0,0.0
33,1589.219,1635.304,0,0.0,0.0
34,1635.304,1681.389,0,0.0,0.0
35,1681.389,1727.474,0,0.0,0.0
36,1727.474,1773.559,0,0.0,0.0
37,1773.559,1819.644,0,0.0,0.0
38,1819.644,1865.729,0,0.0,0.0
39,1865.729,1911.814,0,0.0,0.0
40,1911.814,1957.898,0,0.0,0.0
41,1957.898,2003.983,0,0.0,0.0
42,2003.983,2050.068,0,0.0,0.0
43,2050.068,2096.153,0,0.0,0.0
44,2096.153,2142.238,0,0.0,0.0
45,2142.238,2188.323,0,0.0,0.0
46,2188.323,2234.408,0,0.0,0.0
47,2234.408,2280.493,0,0.0,0.0
48,2280.493,2326.578,0,0.0,0.0
49,2326.578,2372.663,0,0.0,0.0
50,2372.663,2418.748,0,0.0,0.0
51,2418.748,2464.833,0,0.0,0.0
52,2464.833,2510.918,0,0.0,0.0
53,2510.918,2557.002,0,0.0,0.0
54,2557.002,2603.087,0,0.0,0.0
55,2603.087,2649.172,0,0.0,0.0
56,2649.172,2695.257,0,0.0,0.0
57,2695.257,2741.342,0,0.0,0.0
58,2741.342,2787.427,0,0.0,0.0
59,2787.427,2833.512,0,0.0,0.0
60,2833.512,2879.597,0,0.0,0.0
61,2879.597,2925.682,0,0.0,0.0
62,2925.682,2971.767,0,0.0,0.0
63,2971.767,3017.852,0,0.0,0.0
64,3017.852,3063.937,0,0.0,0.0
65,3063.937,3110.021,0,0.0,0.0
66,3110.021,3156.106,0,0.0,0.0
67,3156.106,3202.191,0,0.0,0.0
68,3202.191,3248.276,0,0.0,0.0
69,3248.276,3294.361,0,0.0,0.0
70,3294.361,3340.446,0,0.0,0.0
71,3340.446,3386.531,0,0.0,0.0
72,3386.531,3432.616,0,0.0,0.0
73,3432.616,3478.701,0,0.0,0.0
74,3478.701,3524.786,0,0.0,0.0
75,3524.786,3570.871,0,0.0,0.0
76,3570.871,3616.956,0,0.0,0.0
77,3616.956,3663.041,0,0.0,0.0
78,3663.041,3709.125,0,0.0,0.0
79,3709.125,3755.21,0,0.0,0.0
80,3755.21,3801.295,0,0.0,0.0
81,3801.295,3847.38,0,0.0,0.0
82,3847.38,3893.465,0,0.0,0.0
83,3893.465,3939.55,0,0.0,0.0
84,3939.55,3985.635,0,0.0,0.0
85,3985.635,4031.72,0,0.0,0.0
86,4031.72,4077.805,0,0.0,0.0
87,4077.805,4123.89,0,0.0,0.0
88,4123.89,4169.975,0,0.0,0.0
89,4169.975,4216.06,0,0.0,0.0
90,4216.06,4262.145,0,0.0,0.0
91,4262.145,4308.229,0,0.0,0.0
92,4308.229,4354.314,0,0.0,0.0
93,4354.314,4400.399,0,0.0,0.0
94,4400.399,4446.484,0,0.0,0.0
95,4446.484,4492.569,1,0.08539709649871904,0.000966295609152752
96,4492.569,4538.654,4,0.3415883859948762,0.003865182436611008
97,4538.654,4584.739,10,0.8539709649871904,0.00966295609152752
98,4584.739,4630.824,10,0.8539709649871904,0.00966295609152752
99,4630.824,4676.909,19,1.6225448334756618,0.01835961657390229
