Label,Objective Value,Optimality Gap (%),Runtime (s),Build Time (s),Optimize Time (s),Total Time (s),Number of Variables,Number of Constraints,Number of Nonzeros,Number of Integer Variables,Number of Binary Variables,Number of Quadratic Constraints,Model Status
SP,25223720315.327763,,517.4366221427917,133.6286735534668,518.0018904209137,651.6305639743805,1895688,1440348,3869565,0,0,0,2
EV,24944273058.359207,,171.61870884895325,69.62551307678223,171.84972763061523,241.47524070739743,632328,823312,2150346,0,0,0,2
EEV,26854478990.86238,,3.937171936035156,134.1681833267212,4.490281581878662,138.65846490859985,1895688,1440348,3869565,0,0,0,2
EVPI,25015064040.134785,,174.79054284095764,82.19275883833568,175.1772004365921,257.3699592749278,1474568.0,823317.3333333334,2265034.0,0.0,0.0,0.0,2.0
EVPI std,1095910335.6027796,,24.815623873889365,4.919491195117412,24.794007041412005,24.57940930544319,326198.1493509735,2.065591117977289,44418.471400983624,0.0,0.0,0.0,0.0
