Objective Value,Optimality Gap (%),Runtime (s),Build Time (s),Optimize Time (s),Total Time (s),Number of Variables,Number of Constraints,Number of Nonzeros,Number of Integer Variables,Number of Binary Variables,Number of Quadratic Constraints,Model Status
64202573902.875725,,0.6940000057220459,7.43703293800354,0.7200679779052734,8.157100915908813,43428,51499,136257,0,0,0,2
