year,scenario,ES1 0,ES1 1,ES1 2,ES1 3,ES1 4,ES1 5,ES1 6,ES1 7,ES1 8,PT1 0,PT1 1
2025,NT,33.51354543101457,33.16831329713055,33.57160168476847,33.27238627888246,33.54355388778037,33.63535990722772,33.98180406960461,33.95141457028823,33.8921125429022,33.692222422115016,34.057198526817196
2030,NT,23.226431749415738,23.026879546897742,23.300944645877514,23.10183825725151,23.290825011464708,23.353859797978878,23.585652630692262,23.573304344134197,23.523400691731446,23.423518694645413,23.673847959131173
2040,DE,37.046163039503384,36.89421243121045,37.33376893854701,37.03062632128842,37.31946978397292,37.436128263898425,37.78994023467143,37.78635338906982,37.69019751863733,37.56426778072226,37.95269306774112
2040,GA,24.09794406148711,23.90510123299549,24.18730387102782,23.979636389731535,23.993896160244645,24.241857533580134,24.482842041169803,24.46901672421585,24.41822206171878,24.31746913156831,24.572991675875237
2040,NT,28.96609226376758,28.737082105276684,29.07721611176067,28.82144756420002,28.98307099651592,29.137380103246013,29.43250280631393,29.409640371632673,29.354818699079242,29.218019045641356,29.517735978953375
2050,DE,47.48782006573928,47.355038139523,47.91563835402582,47.5211951544458,47.89334213667943,48.04390319731768,48.50110667062048,48.4910154637202,48.37309291669693,48.116461978476515,48.62329876402422
2050,GA,26.262502011593483,26.046208578413317,26.355237482706208,26.119964792500056,26.246421694074495,26.408048780622305,26.677265051418665,26.65302529846945,26.60685311490683,26.49225593578265,26.76555159622098
