,lower_bound,upper_bound,count,percent_of_high,percent_of_total
25,631.017,652.923,28,21.052631578947366,0.05411255411255411
71,1638.676,1660.582,20,15.037593984962406,0.03865182436611008
72,1660.582,1682.488,16,12.030075187969924,0.030921459492888066
26,652.923,674.829,16,12.030075187969924,0.030921459492888066
0,83.37599999999999,105.282,12,9.022556390977442,0.02319109461966605
63,1463.431,1485.337,12,9.022556390977442,0.02319109461966605
70,1616.771,1638.676,4,3.007518796992481,0.007730364873222016
69,1594.865,1616.771,4,3.007518796992481,0.007730364873222016
62,1441.526,1463.431,4,3.007518796992481,0.007730364873222016
61,1419.62,1441.526,4,3.007518796992481,0.007730364873222016
