,lower_bound,upper_bound,count,percent_of_high,percent_of_total
0,83.37599999999999,105.282,12,9.022556390977442,0.02319109461966605
1,105.282,127.188,0,0.0,0.0
2,127.188,149.094,0,0.0,0.0
3,149.094,170.999,0,0.0,0.0
4,170.999,192.905,0,0.0,0.0
5,192.905,214.81,0,0.0,0.0
6,214.81,236.716,0,0.0,0.0
7,236.716,258.622,0,0.0,0.0
8,258.622,280.527,0,0.0,0.0
9,280.527,302.433,0,0.0,0.0
10,302.433,324.339,0,0.0,0.0
11,324.339,346.244,0,0.0,0.0
12,346.244,368.15,0,0.0,0.0
13,368.15,390.055,0,0.0,0.0
14,390.055,411.961,0,0.0,0.0
15,411.961,433.867,0,0.0,0.0
16,433.867,455.772,0,0.0,0.0
17,455.772,477.678,0,0.0,0.0
18,477.678,499.584,0,0.0,0.0
19,499.584,521.489,0,0.0,0.0
20,521.489,543.395,0,0.0,0.0
21,543.395,565.3,0,0.0,0.0
22,565.3,587.206,0,0.0,0.0
23,587.206,609.112,0,0.0,0.0
24,609.112,631.017,0,0.0,0.0
25,631.017,652.923,28,21.052631578947366,0.05411255411255411
26,652.923,674.829,16,12.030075187969924,0.030921459492888066
27,674.829,696.734,0,0.0,0.0
28,696.734,718.64,0,0.0,0.0
29,718.64,740.546,0,0.0,0.0
30,740.546,762.451,0,0.0,0.0
31,762.451,784.357,0,0.0,0.0
32,784.357,806.262,0,0.0,0.0
33,806.262,828.168,0,0.0,0.0
34,828.168,850.074,0,0.0,0.0
35,850.074,871.979,0,0.0,0.0
36,871.979,893.885,0,0.0,0.0
37,893.885,915.791,0,0.0,0.0
38,915.791,937.696,0,0.0,0.0
39,937.696,959.602,0,0.0,0.0
40,959.602,981.507,0,0.0,0.0
41,981.507,1003.413,0,0.0,0.0
42,1003.413,1025.319,0,0.0,0.0
43,1025.319,1047.224,0,0.0,0.0
44,1047.224,1069.13,0,0.0,0.0
45,1069.13,1091.036,0,0.0,0.0
46,1091.036,1112.941,0,0.0,0.0
47,1112.941,1134.847,0,0.0,0.0
48,1134.847,1156.752,0,0.0,0.0
49,1156.752,1178.658,0,0.0,0.0
50,1178.658,1200.564,0,0.0,0.0
51,1200.564,1222.469,0,0.0,0.0
52,1222.469,1244.375,0,0.0,0.0
53,1244.375,1266.281,0,0.0,0.0
54,1266.281,1288.186,0,0.0,0.0
55,1288.186,1310.092,0,0.0,0.0
56,1310.092,1331.997,0,0.0,0.0
57,1331.997,1353.903,0,0.0,0.0
58,1353.903,1375.809,0,0.0,0.0
59,1375.809,1397.714,0,0.0,0.0
60,1397.714,1419.62,0,0.0,0.0
61,1419.62,1441.526,4,3.007518796992481,0.007730364873222016
62,1441.526,1463.431,4,3.007518796992481,0.007730364873222016
63,1463.431,1485.337,12,9.022556390977442,0.02319109461966605
64,1485.337,1507.243,2,1.5037593984962405,0.003865182436611008
65,1507.243,1529.148,0,0.0,0.0
66,1529.148,1551.054,0,0.0,0.0
67,1551.054,1572.959,0,0.0,0.0
68,1572.959,1594.865,0,0.0,0.0
69,1594.865,1616.771,4,3.007518796992481,0.007730364873222016
70,1616.771,1638.676,4,3.007518796992481,0.007730364873222016
71,1638.676,1660.582,20,15.037593984962406,0.03865182436611008
72,1660.582,1682.488,16,12.030075187969924,0.030921459492888066
73,1682.488,1704.393,0,0.0,0.0
74,1704.393,1726.299,0,0.0,0.0
75,1726.299,1748.204,0,0.0,0.0
76,1748.204,1770.11,0,0.0,0.0
77,1770.11,1792.016,0,0.0,0.0
78,1792.016,1813.921,0,0.0,0.0
79,1813.921,1835.827,0,0.0,0.0
80,1835.827,1857.733,0,0.0,0.0
81,1857.733,1879.638,0,0.0,0.0
82,1879.638,1901.544,0,0.0,0.0
83,1901.544,1923.449,0,0.0,0.0
84,1923.449,1945.355,0,0.0,0.0
85,1945.355,1967.261,0,0.0,0.0
86,1967.261,1989.166,0,0.0,0.0
87,1989.166,2011.072,0,0.0,0.0
88,2011.072,2032.978,0,0.0,0.0
89,2032.978,2054.883,0,0.0,0.0
90,2054.883,2076.789,0,0.0,0.0
91,2076.789,2098.694,0,0.0,0.0
92,2098.694,2120.6,0,0.0,0.0
93,2120.6,2142.506,0,0.0,0.0
94,2142.506,2164.411,0,0.0,0.0
95,2164.411,2186.317,1,0.7518796992481203,0.001932591218305504
96,2186.317,2208.223,1,0.7518796992481203,0.001932591218305504
97,2208.223,2230.128,3,2.2556390977443606,0.0057977736549165125
98,2230.128,2252.034,3,2.2556390977443606,0.0057977736549165125
99,2252.034,2273.939,3,2.2556390977443606,0.0057977736549165125
