year,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,88871475.97299764,7347420.291804683,43217902.060481496,89562716.194716,19154103.058242563,25797124.222951442,273950741.80119383
2030,74422580.33985299,4812711.558098657,49350283.34110693,104778699.17368338,25538804.07765675,34396165.63060192,293299244.12100065
2040,93162225.73515695,7773388.12323473,55212171.11162131,125646393.02480999,25538804.077656746,42995207.0382524,350328189.11073214
2050,99286055.08934532,8863859.613195403,55978542.34334072,132426069.18292747,25538804.07765675,51594248.445902884,373687578.75236857
