year,scenario,utilization_rate,congestion_rate
2025,NT,0.6413410479313426,0.5183662280701754
2030,NT,0.6770930167061067,0.5261199874686717
2040,DE,0.6792750325800927,0.524592731829574
2040,GA,0.6770815485160688,0.5267857142857143
2040,NT,0.6790042783352466,0.5253367794486216
2050,DE,0.6803117653571905,0.5281563283208021
2050,GA,0.6766380479246517,0.5329730576441103
