year,scenario,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,NT,46425040.46282837,973765.5879948108,36467541.28866831,102345963.11377613,37397835.33564296,51520828.96679834,275130974.75570893
2030,NT,32783486.03939028,831949.4837331162,38853668.894222915,108050649.90978572,37397835.33564296,77383774.29488291,295301363.95765793
2040,DE,18406750.87646456,801395.8527121699,15353763.384257674,48811843.712165274,12465945.111880988,27020726.280445598,122860425.21792626
2040,GA,13054871.473780096,486622.34015685157,13783217.448357718,42981365.46945523,12465945.111880988,26547868.57848843,109319890.4221193
2040,NT,17149986.69920917,741679.5180882314,15167239.551471502,47480165.67285768,12465945.111880988,26963445.51906474,119968462.0725723
2050,DE,34398736.34167601,1632199.2715408588,24613842.945568845,78805876.52749729,18698917.66782148,40704797.95475198,198854370.70885646
2050,GA,24279303.191514894,1038004.2688627818,22281569.263078634,69800459.47552001,18698917.66782148,40345825.48103076,176444079.34782857
