year,generator,dual_value
2025,ES1 4 offwind-ac,-120356.11810381236
2025,ES1 4 onwind,-95459.87959698038
2025,PT1 1 ror,-65290.45795235106
2025,PT1 0 ror,-61522.43032256725
2025,ES1 2 onwind,-60677.15713006904
2025,ES1 6 solar,-31128.65020258008
2025,ES1 2 solar,-29001.44344375712
2025,ES1 5 solar,-28700.773314630245
2025,ES1 8 solar,-27709.529562568485
2025,PT1 0 offwind-ac,-27522.834604720723
2025,ES1 3 solar,-26142.21610460285
2025,PT1 1 solar,-25367.84533021317
2025,ES1 0 solar,-23302.591865204373
2025,ES1 7 solar,-19276.711498961173
2025,PT1 0 solar,-14858.37072628987
2025,ES1 1 onwind,-14755.24271706368
2025,ES1 4 solar,-13907.57403293192
2025,ES1 1 solar,-10534.017008169694
2025,ES1 8 onwind,-10530.338502067993
2025,ES1 6 onwind,-7533.362568050205
2025,PT1 1 onwind,-7029.987538815571
2025,ES1 7 CCGT,-1808.941458695132
2025,PT1 1 CCGT,-884.0527263557527
2030,ES1 4 onwind,-36288.162519760524
2030,ES1 4 offwind-ac,-30474.31779546532
2030,ES1 2 onwind,-15813.023912452256
2030,ES1 6 solar,-9303.73279850843
2030,ES1 2 solar,-7888.370068037146
2030,ES1 5 solar,-7609.434010655856
2030,ES1 8 solar,-6810.134680925399
2030,PT1 1 solar,-5686.098123387921
2030,ES1 3 solar,-5574.401821802452
2030,ES1 0 solar,-3797.229946039937
2030,ES1 7 solar,-1340.3742917895106
2030,ES1 7 CCGT,-684.6960218619934
2040,ES1 4 onwind,-618.5087648196059
