year,potential_capacity,new_capacity,number_possible_buildouts,number_actual_buildouts,cost_of_buildout,total_production,total_co2_emissions,total_co2_emission_cost,total_production_cost,total_production_cost_with_emission,total_cost
2025,192912.81713965908,79299.39902910385,51,23,7918440950.146478,275065300.2898609,9067052.685472084,1450728429.6755335,1767839974.7515528,3218568404.427086,11137009354.573563
2030,192912.81713965908,44009.1130139177,51,15,3321059409.8633075,295144999.50355923,6179523.69121406,988723790.5942497,1204729717.0517344,2193453507.645984,5514512917.509292
2040,192912.81713965908,16322.071818171522,51,5,1058383164.826405,352004931.54364485,8704755.752140984,1392760920.3425574,1681703639.8574827,3074464560.20004,4132847725.026445
2050,192912.81713965908,0.0,51,0,0.0,374859539.4835445,10034491.663953368,1605518666.2325387,1938194967.4043996,3543713633.6369386,3543713633.6369386
