year,scenario,Invest Gen,Invest Bat,Invest Tx,Production Cost,CO2 Emission Cost,Load Shedding Cost,Curtailment Cost,Prod+CO2 Cost,Total CapEx,Total OpEx,Total Cost
2025,NT,7918440950.146478,66935.8874922314,152686403.03465304,1767839974.7515528,1450728429.6755335,0.0,0.0,3218568404.4270864,8071194289.068623,3218568404.4270864,11289762693.495708
2030,NT,3321059409.8633075,1629057.0048548477,5597142.760681452,1204729717.0517344,988723790.5942497,0.0,0.0,2193453507.645984,3328285609.628844,2193453507.645984,5521739117.274828
2040,DE,1058383164.826405,187475973.20055053,0.0,1930068836.4735832,1602254629.725249,0.0,0.0,3532323466.1988325,1245859138.0269556,3532323466.1988325,4778182604.225788
2040,GA,1058383164.826405,187475973.20055053,0.0,1325447609.3984656,1092375238.2658482,0.0,0.0,2417822847.664314,1245859138.0269556,2417822847.664314,3663681985.6912694
2040,NT,1058383164.826405,187475973.20055053,0.0,1789594473.700399,1483652893.0365748,0.0,0.0,3273247366.736974,1245859138.0269556,3273247366.736974,4519106504.763929
2050,DE,0.0,548181172.6927139,0.0,2316414447.7427545,1928659985.022499,0.0,0.0,4245074432.7652535,548181172.6927139,4245074432.7652535,4793255605.457968
2050,GA,0.0,548181172.6927139,0.0,1559975487.0660448,1282377347.4425786,0.0,0.0,2842352834.508623,548181172.6927139,2842352834.508623,3390534007.201337
All,All,12297883524.83619,737353138.7856114,158283545.7953345,6592468299.06517,5437731806.844879,0.0,0.0,12030200105.91005,13193520209.417135,12030200105.91005,25223720315.327187
