year,scenario,production,co2_emission,co2_emission_cost,production_cost,production_cost_with_emission
2025,NT,275065300.2898609,9067052.685472084,1450728429.6755335,1767839974.7515528,3218568404.427086
2030,NT,295144999.50355923,6179523.69121406,988723790.5942497,1204729717.0517344,2193453507.645984
2040,DE,368457524.3131147,10014091.435782807,1602254629.725249,1930068836.4735832,3532323466.198832
2040,GA,327791054.1482103,6827345.239161551,1092375238.2658482,1325447609.3984656,2417822847.664314
2040,NT,359766216.1696096,9272830.581478594,1483652893.0365748,1789594473.700399,3273247366.7369742
2050,DE,397300681.5550959,12054124.906390619,1928659985.022499,2316414447.7427545,4245074432.765253
2050,GA,352418397.4119932,8014858.421516116,1282377347.4425786,1559975487.0660448,2842352834.508623
