Label,Objective Value,Optimality Gap (%),Runtime (s),Build Time (s),Optimize Time (s),Total Time (s),Number of Variables,Number of Constraints,Number of Nonzeros,Number of Integer Variables,Number of Binary Variables,Number of Quadratic Constraints,Model Status
SP,53141153627.22132,,969.7224571704865,132.8263213634491,970.2850737571716,1103.1113951206207,1895688,1440348,3869565,0,0,0,2
EV,52587529455.73039,,272.6194989681244,69.57811093330383,272.84049582481384,342.4186067581177,632328,823312,2150346,0,0,0,2
EEV,57236691618.61629,,8.938157796859741,133.01109743118286,9.493358135223389,142.50445556640625,1895688,1440348,3869565,0,0,0,2
EVPI,52880175850.969246,,736.2413246234258,81.6760546763738,736.6184660991033,818.294520775477,1474568.0,823317.3333333334,2265034.0,0.0,0.0,0.0,2.0
EVPI std,125838963.4932938,,646.5139283577116,4.709482058417804,646.5047961844222,645.6816924228625,326198.1493509735,2.065591117977289,44418.471400983624,0.0,0.0,0.0,0.0
