year,scenario,Invest Gen,Invest Bat,Invest Tx,Production Cost,CO2 Emission Cost,Load Shedding Cost,Curtailment Cost,Prod+CO2 Cost,Total CapEx,Total OpEx,Total Cost
2025,NT,3771466284.727298,804975099.5357705,272832379.7876532,4720147734.761827,2105779770.1524816,0.0,0.0,6825927504.914309,4849273764.050721,6825927504.914309,11675201268.96503
2030,NT,3226830185.3535767,0.0,133914691.16582796,3924424307.6602635,1697912964.0152369,0.0,0.0,5622337271.675501,3360744876.5194044,5622337271.675501,8983082148.194904
2040,DE,1860384508.9832644,0.0,0.0,5265530711.2715435,2381455889.112996,0.0,0.0,7646986600.38454,1860384508.9832644,7646986600.38454,9507371109.367804
2040,GA,1860384508.9832644,0.0,0.0,3996680451.5749474,1750793526.970813,0.0,0.0,5747473978.54576,1860384508.9832644,5747473978.54576,7607858487.529024
2040,NT,1860384508.9832644,0.0,0.0,4981674712.84518,2242117500.590754,0.0,0.0,7223792213.435934,1860384508.9832644,7223792213.435934,9084176722.419199
2050,DE,410099432.7080743,0.0,0.0,5804237400.402584,2642262267.1537237,0.0,0.0,8446499667.556308,410099432.7080743,8446499667.556308,8856599100.264381
2050,GA,410099432.7080743,0.0,0.0,4349644393.256261,1933120962.416977,0.0,0.0,6282765355.673238,410099432.7080743,6282765355.673238,6692864788.381312
All,All,9268780411.772213,804975099.5357705,406747070.9534812,18469474897.815403,8216173321.177923,0.0,0.0,26685648218.993324,10480502582.261465,26685648218.993324,37166150801.25479
