year,scenario,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,NT,125425554.01562461,334643.4494835429,39894327.036392264,72455874.17560232,15130152.62365348,29131692.362209402,282372243.6629656
2030,NT,104128270.17597066,38067.87179187341,48283410.57494185,89567580.52415858,20173536.831537973,38842256.48294587,301033122.4613468
2040,DE,45729363.076014996,408896.2704407966,18485350.92275349,37193092.44474127,7419919.756668979,16184273.534560777,125420896.0051803
2040,GA,34809276.41036922,23910.834418152008,17799960.29715944,35250731.080837175,7419919.756668979,16184273.534560777,111488071.91401374
2040,NT,43410115.83748986,242724.31123205114,18376704.629922524,36808239.42174755,7419919.756668979,16184273.534560777,122441977.49162173
2050,DE,74370604.12153557,1842773.1153164215,27844586.81168374,58848555.250947036,11129879.635003468,29131692.362209402,203168091.29669565
2050,GA,57014658.929660976,163398.87763046523,26741504.336849555,55911677.82654151,11129879.635003468,29131036.720649734,180092156.32633573
