year,CCGT,coal,offwind-ac,onwind,ror,solar,Total
2025,125425554.01562461,334643.4494835429,39894327.036392264,72455874.17560232,15130152.62365348,29131692.362209402,282372243.6629656
2030,104128270.17597066,38067.87179187341,48283410.57494185,89567580.52415858,20173536.831537973,38842256.48294587,301033122.4613468
2040,123948755.32387407,675531.4160909998,54662015.849835455,109252062.947326,22259759.270006936,48552820.60368233,359350945.41081583
2050,131385263.05119653,2006171.9929468867,54586091.1485333,114760233.07748854,22259759.270006936,58262729.082859136,383260247.6230314
