,lower_bound,upper_bound,count,percent_of_high,percent_of_total
0,62.171,125.817,518,8.560568501074203,1.001082251082251
1,125.817,189.462,0,0.0,0.0
2,189.462,253.106,110,1.8178813419269542,0.21258503401360546
3,253.106,316.751,264,4.36291522062469,0.5102040816326531
4,316.751,380.396,0,0.0,0.0
5,380.396,444.04,133,2.1979838043298625,0.25703463203463206
6,444.04,507.685,854,14.113369690960173,1.6504329004329004
7,507.685,571.33,14,0.23136671624524874,0.027056277056277056
8,571.33,634.974,0,0.0,0.0
9,634.974,698.619,0,0.0,0.0
10,698.619,762.264,0,0.0,0.0
11,762.264,825.908,0,0.0,0.0
12,825.908,889.553,0,0.0,0.0
13,889.553,953.198,0,0.0,0.0
14,953.198,1016.842,0,0.0,0.0
15,1016.842,1080.487,151,2.495455296645183,0.2918212739641311
16,1080.487,1144.132,453,7.486365889935548,0.8754638218923934
17,1144.132,1207.776,72,1.189885969261279,0.13914656771799627
18,1207.776,1271.421,6,0.09915716410510658,0.011595547309833025
19,1271.421,1335.066,0,0.0,0.0
20,1335.066,1398.71,0,0.0,0.0
21,1398.71,1462.355,0,0.0,0.0
22,1462.355,1526.0,0,0.0,0.0
23,1526.0,1589.644,0,0.0,0.0
24,1589.644,1653.289,0,0.0,0.0
25,1653.289,1716.934,0,0.0,0.0
26,1716.934,1780.578,0,0.0,0.0
27,1780.578,1844.223,0,0.0,0.0
28,1844.223,1907.868,0,0.0,0.0
29,1907.868,1971.512,0,0.0,0.0
30,1971.512,2035.157,16,0.26441910428028426,0.030921459492888066
31,2035.157,2098.802,68,1.123781193191208,0.13141620284477426
32,2098.802,2162.446,15,0.2478929102627665,0.028988868274582563
33,2162.446,2226.091,436,7.205420591637745,0.8426097711811997
34,2226.091,2289.736,336,5.552801189885969,0.6493506493506493
35,2289.736,2353.38,9,0.1487357461576599,0.017393320964749534
36,2353.38,2417.025,0,0.0,0.0
37,2417.025,2480.67,0,0.0,0.0
38,2480.67,2544.314,0,0.0,0.0
39,2544.314,2607.959,0,0.0,0.0
40,2607.959,2671.603,0,0.0,0.0
41,2671.603,2735.248,0,0.0,0.0
42,2735.248,2798.893,0,0.0,0.0
43,2798.893,2862.537,0,0.0,0.0
44,2862.537,2926.182,0,0.0,0.0
45,2926.182,2989.827,0,0.0,0.0
46,2989.827,3053.471,0,0.0,0.0
47,3053.471,3117.116,0,0.0,0.0
48,3117.116,3180.761,0,0.0,0.0
49,3180.761,3244.405,0,0.0,0.0
50,3244.405,3308.05,0,0.0,0.0
51,3308.05,3371.695,0,0.0,0.0
52,3371.695,3435.339,0,0.0,0.0
53,3435.339,3498.984,0,0.0,0.0
54,3498.984,3562.629,0,0.0,0.0
55,3562.629,3626.273,0,0.0,0.0
56,3626.273,3689.918,0,0.0,0.0
57,3689.918,3753.563,0,0.0,0.0
58,3753.563,3817.207,0,0.0,0.0
59,3817.207,3880.852,0,0.0,0.0
60,3880.852,3944.497,0,0.0,0.0
61,3944.497,4008.141,0,0.0,0.0
62,4008.141,4071.786,0,0.0,0.0
63,4071.786,4135.431,0,0.0,0.0
64,4135.431,4199.075,0,0.0,0.0
65,4199.075,4262.72,0,0.0,0.0
66,4262.72,4326.365,0,0.0,0.0
67,4326.365,4390.009,0,0.0,0.0
68,4390.009,4453.654,0,0.0,0.0
69,4453.654,4517.299,0,0.0,0.0
70,4517.299,4580.943,0,0.0,0.0
71,4580.943,4644.588,0,0.0,0.0
72,4644.588,4708.233,0,0.0,0.0
73,4708.233,4771.877,13,0.21484052222773092,0.02512368583797155
74,4771.877,4835.522,35,0.5784167906131218,0.06764069264069264
75,4835.522,4899.167,34,0.561890596595604,0.06570810142238713
76,4899.167,4962.811,18,0.2974714923153198,0.03478664192949907
77,4962.811,5026.456,11,0.1817881341926954,0.021258503401360544
78,5026.456,5090.101,2,0.03305238803503553,0.003865182436611008
79,5090.101,5153.745,27,0.44620723847297966,0.05217996289424861
80,5153.745,5217.39,87,1.4377788795240456,0.16813543599257885
81,5217.39,5281.035,157,2.594612460750289,0.30341682127396413
82,5281.035,5344.679,222,3.6688150718889436,0.4290352504638219
83,5344.679,5408.324,116,1.9170385060320607,0.22418058132343846
84,5408.324,5471.969,17,0.280945298297802,0.032854050711193565
85,5471.969,5535.613,9,0.1487357461576599,0.017393320964749534
86,5535.613,5599.258,0,0.0,0.0
87,5599.258,5662.903,1,0.016526194017517766,0.001932591218305504
88,5662.903,5726.547,24,0.39662865642042633,0.0463821892393321
89,5726.547,5790.192,37,0.6114691786481574,0.07150587507730365
90,5790.192,5853.836,96,1.5865146256817053,0.1855287569573284
91,5853.836,5917.481,39,0.6445215666831929,0.07537105751391465
92,5917.481,5981.126,1,0.016526194017517766,0.001932591218305504
93,5981.126,6044.77,0,0.0,0.0
94,6044.77,6108.415,0,0.0,0.0
95,6108.415,6172.06,43,0.710626342753264,0.08310142238713666
96,6172.06,6235.704,321,5.304908279623203,0.6203617810760668
97,6235.704,6299.349,545,9.006775739547182,1.0532622139764998
98,6299.349,6362.994,549,9.072880515617253,1.0609925788497216
99,6362.994,6426.638,192,3.1730292513634106,0.3710575139146568
